#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000756_00084	1680.BADO_0477	1.81e-149	437.0	COG2171@1|root,COG2171@2|Bacteria,2GIZ9@201174|Actinobacteria,4CYVT@85004|Bifidobacteriales	201174|Actinobacteria	E	Catalyzes the conversion of the cyclic tetrahydrodipicolinate (THDP) into the acyclic N-succinyl-L-2- amino-6-oxopimelate using succinyl-CoA	dapD	GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0008666,GO:0016020,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0016748,GO:0016749,GO:0030312,GO:0031402,GO:0031420,GO:0040007,GO:0043167,GO:0043169,GO:0044464,GO:0046872,GO:0048037,GO:0050662,GO:0071944	2.3.1.117	ko:K00674	ko00300,ko01100,ko01120,ko01230,map00300,map01100,map01120,map01230	M00016	R04365	RC00004,RC01136	ko00000,ko00001,ko00002,ko01000	-	-	iNJ661.Rv1201c	Hexapep_2,THDPS_M,THDPS_N
MGYG000000756_01050	1680.BADO_0809	0.0	953.0	COG0044@1|root,COG0044@2|Bacteria,2GJ0T@201174|Actinobacteria,4CZIW@85004|Bifidobacteriales	201174|Actinobacteria	F	Belongs to the metallo-dependent hydrolases superfamily. DHOase family. Class I DHOase subfamily	pyrC	GO:0003674,GO:0003824,GO:0004038,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006144,GO:0006145,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009112,GO:0009987,GO:0016787,GO:0016810,GO:0016812,GO:0019439,GO:0034641,GO:0040007,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044424,GO:0044464,GO:0046113,GO:0046483,GO:0046700,GO:0055086,GO:0071704,GO:0072521,GO:0072523,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575	3.5.2.3	ko:K01465	ko00240,ko01100,map00240,map01100	M00051	R01993	RC00632	ko00000,ko00001,ko00002,ko01000	-	-	-	Amidohydro_1,DHOase
MGYG000000756_00028	547043.BIFPSEUDO_02728	2.8e-58	181.0	COG0261@1|root,COG0261@2|Bacteria,2IQ9A@201174|Actinobacteria,4D10B@85004|Bifidobacteriales	201174|Actinobacteria	J	This protein binds to 23S rRNA in the presence of protein L20	rplU	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044464,GO:0071944	-	ko:K02888	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L21p
MGYG000000756_00475	547043.BIFPSEUDO_02783	2.17e-161	454.0	COG2186@1|root,COG2186@2|Bacteria,2GKBM@201174|Actinobacteria,4CYZS@85004|Bifidobacteriales	201174|Actinobacteria	K	FCD	gntR	-	-	-	-	-	-	-	-	-	-	-	FCD,GntR
MGYG000000756_01402	566552.BIFCAT_01105	5.12e-166	465.0	COG4221@1|root,COG4221@2|Bacteria,2GMGQ@201174|Actinobacteria,4CZA7@85004|Bifidobacteriales	201174|Actinobacteria	S	Enoyl-(Acyl carrier protein) reductase	-	-	-	-	-	-	-	-	-	-	-	-	adh_short
MGYG000000756_01209	1680.BADO_1162	4.12e-259	716.0	COG0111@1|root,COG0111@2|Bacteria,2GJGA@201174|Actinobacteria,4CYPT@85004|Bifidobacteriales	201174|Actinobacteria	EH	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain	serA	-	1.1.1.399,1.1.1.95	ko:K00058	ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230	M00020	R01513	RC00031	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	2-Hacid_dh,2-Hacid_dh_C,ACT
MGYG000000756_00802	566552.BIFCAT_01984	7.44e-122	360.0	COG1309@1|root,COG1309@2|Bacteria,2GND5@201174|Actinobacteria,4CZUU@85004|Bifidobacteriales	201174|Actinobacteria	K	Bacterial regulatory proteins, tetR family	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
MGYG000000756_00198	1680.BADO_0588	0.0	902.0	COG0124@1|root,COG0124@2|Bacteria,2GIYJ@201174|Actinobacteria,4CYR9@85004|Bifidobacteriales	201174|Actinobacteria	J	Histidyl-tRNA synthetase	hisS	-	6.1.1.21	ko:K01892	ko00970,map00970	M00359,M00360	R03655	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	HGTP_anticodon,tRNA-synt_His
MGYG000000756_00946	566552.BIFCAT_01160	1.62e-230	634.0	COG1194@1|root,COG1194@2|Bacteria,2GJD9@201174|Actinobacteria,4CYRB@85004|Bifidobacteriales	201174|Actinobacteria	L	FES	mutY	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006259,GO:0006281,GO:0006284,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016787,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0071944,GO:0090304,GO:1901360	-	ko:K03575	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	EndIII_4Fe-2S,HHH,HhH-GPD
MGYG000000756_00535	1680.BADO_1649	4.11e-139	399.0	COG1309@1|root,COG1309@2|Bacteria,2ICY9@201174|Actinobacteria,4D0I5@85004|Bifidobacteriales	201174|Actinobacteria	K	Bacterial regulatory proteins, tetR family	-	-	-	-	-	-	-	-	-	-	-	-	TetR_C_6,TetR_N
MGYG000000756_00552	883067.HMPREF9237_00293	1.42e-26	125.0	2930S@1|root,2ZQI3@2|Bacteria,2GZ2N@201174|Actinobacteria,4D6WF@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	ko:K02004	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	-
MGYG000000756_00558	1680.BADO_1665	6.63e-105	306.0	COG3727@1|root,COG3727@2|Bacteria,2IKPY@201174|Actinobacteria,4D0R6@85004|Bifidobacteriales	201174|Actinobacteria	L	May nick specific sequences that contain T G mispairs resulting from m5C-deamination	vsr	-	-	ko:K07458	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	Vsr
MGYG000000756_00440	216816.GS08_01270	2.15e-48	154.0	COG0238@1|root,COG0238@2|Bacteria,2IQ92@201174|Actinobacteria,4D103@85004|Bifidobacteriales	201174|Actinobacteria	J	Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit	rpsR	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02963	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S18
MGYG000000756_00324	566552.BIFCAT_00100	0.0	1232.0	COG1511@1|root,COG1511@2|Bacteria,2GKEM@201174|Actinobacteria,4CZ2A@85004|Bifidobacteriales	201174|Actinobacteria	S	YhgE Pip domain protein	-	-	-	ko:K01421	-	-	-	-	ko00000	-	-	-	ABC2_membrane,ABC2_membrane_3,DUF3533,DUF4455
MGYG000000756_01609	566552.BIFCAT_00746	3.1e-80	238.0	29TZI@1|root,30F8H@2|Bacteria,2ISJH@201174|Actinobacteria,4D0Z6@85004|Bifidobacteriales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000756_00195	566552.BIFCAT_01882	5.63e-177	493.0	COG1126@1|root,COG1126@2|Bacteria,2GIZW@201174|Actinobacteria,4CZ3R@85004|Bifidobacteriales	201174|Actinobacteria	E	ATPases associated with a variety of cellular activities	glnQ	-	3.6.3.21	ko:K02028	-	M00236	-	-	ko00000,ko00002,ko01000,ko02000	3.A.1.3	-	-	ABC_tran
MGYG000000756_00370	547043.BIFPSEUDO_04125	2.32e-110	319.0	COG3976@1|root,COG3976@2|Bacteria,2IQ4E@201174|Actinobacteria,4D0YM@85004|Bifidobacteriales	201174|Actinobacteria	S	FMN_bind	-	-	-	-	-	-	-	-	-	-	-	-	FMN_bind
MGYG000000756_00085	547043.BIFPSEUDO_02441	9.11e-216	598.0	COG2171@1|root,COG2171@2|Bacteria,2GIZ9@201174|Actinobacteria,4CYVT@85004|Bifidobacteriales	201174|Actinobacteria	E	Catalyzes the conversion of the cyclic tetrahydrodipicolinate (THDP) into the acyclic N-succinyl-L-2- amino-6-oxopimelate using succinyl-CoA	dapD	GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0008666,GO:0016020,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0016748,GO:0016749,GO:0030312,GO:0031402,GO:0031420,GO:0040007,GO:0043167,GO:0043169,GO:0044464,GO:0046872,GO:0048037,GO:0050662,GO:0071944	2.3.1.117	ko:K00674	ko00300,ko01100,ko01120,ko01230,map00300,map01100,map01120,map01230	M00016	R04365	RC00004,RC01136	ko00000,ko00001,ko00002,ko01000	-	-	iNJ661.Rv1201c	Hexapep_2,THDPS_M,THDPS_N
MGYG000000756_01252	566552.BIFCAT_01753	5.6e-176	491.0	COG4608@1|root,COG4608@2|Bacteria,2GP46@201174|Actinobacteria,4CYXD@85004|Bifidobacteriales	201174|Actinobacteria	E	ATPases associated with a variety of cellular activities	-	-	-	ko:K02032	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	ABC_tran,oligo_HPY
MGYG000000756_00845	566552.BIFCAT_00078	0.0	979.0	COG0772@1|root,COG0772@2|Bacteria,2GJTI@201174|Actinobacteria,4CZ67@85004|Bifidobacteriales	201174|Actinobacteria	D	Belongs to the SEDS family	rodA	GO:0002682,GO:0002684,GO:0008150,GO:0009605,GO:0009607,GO:0009987,GO:0035821,GO:0043207,GO:0044003,GO:0044403,GO:0044419,GO:0048518,GO:0048583,GO:0048584,GO:0050776,GO:0050778,GO:0050789,GO:0050896,GO:0051301,GO:0051701,GO:0051704,GO:0051707,GO:0051817,GO:0052031,GO:0052173,GO:0052200,GO:0052255,GO:0052552,GO:0052553,GO:0052555,GO:0052556,GO:0052564,GO:0052572,GO:0065007,GO:0075136	-	ko:K03588	ko04112,map04112	-	-	-	ko00000,ko00001,ko02000,ko03036	2.A.103.1	-	-	FTSW_RODA_SPOVE,PP2C_2,Transpeptidase
MGYG000000756_01614	566552.BIFCAT_00748	1.58e-202	560.0	COG1938@1|root,COG1938@2|Bacteria,2GK10@201174|Actinobacteria,4CYSJ@85004|Bifidobacteriales	201174|Actinobacteria	S	PAC2 family	-	-	-	-	-	-	-	-	-	-	-	-	PAC2
MGYG000000756_00076	566552.BIFCAT_01588	1.26e-147	417.0	COG1261@1|root,COG1261@2|Bacteria,2IIYF@201174|Actinobacteria,4D0YD@85004|Bifidobacteriales	201174|Actinobacteria	NO	SAF	-	-	-	-	-	-	-	-	-	-	-	-	ChapFlgA,SAF
MGYG000000756_01222	566552.BIFCAT_00458	4.23e-197	551.0	COG1589@1|root,COG1589@2|Bacteria,2H4A4@201174|Actinobacteria,4D04A@85004|Bifidobacteriales	201174|Actinobacteria	D	Cell division protein FtsQ	ftsQ	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005887,GO:0008150,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0040007,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0071944	-	ko:K03589	ko04112,map04112	-	-	-	ko00000,ko00001,ko03036	-	-	-	FtsQ,POTRA_1
MGYG000000756_00286	547043.BIFPSEUDO_02953	1.12e-52	182.0	COG4585@1|root,COG4585@2|Bacteria,2GNBG@201174|Actinobacteria,4CZG6@85004|Bifidobacteriales	201174|Actinobacteria	T	Histidine kinase	-	-	-	-	-	-	-	-	-	-	-	-	HisKA_3
MGYG000000756_01636	547043.BIFPSEUDO_03828	1.29e-126	360.0	COG1611@1|root,COG1611@2|Bacteria,2GMM1@201174|Actinobacteria,4D031@85004|Bifidobacteriales	201174|Actinobacteria	S	Possible lysine decarboxylase	yvdD	-	3.2.2.10	ko:K06966	ko00230,ko00240,map00230,map00240	-	R00182,R00510	RC00063,RC00318	ko00000,ko00001,ko01000	-	-	-	Acetyltransf_1,Acetyltransf_10,Acyl_transf_1,Lysine_decarbox,NUDIX
MGYG000000756_01203	547043.BIFPSEUDO_03033	2.08e-135	387.0	COG2813@1|root,COG2813@2|Bacteria,2IFG7@201174|Actinobacteria,4CZP1@85004|Bifidobacteriales	201174|Actinobacteria	J	Ribosomal protein L11 methyltransferase (PrmA)	rsmC	-	2.1.1.172	ko:K00564	-	-	R07234	RC00003	ko00000,ko01000,ko03009	-	-	-	MTS
MGYG000000756_00936	566552.BIFCAT_01147	0.0	924.0	COG0515@1|root,COG0515@2|Bacteria,2GIW5@201174|Actinobacteria,4CZ9N@85004|Bifidobacteriales	201174|Actinobacteria	KLT	Protein tyrosine kinase	pknK	-	2.7.11.1	ko:K12132	-	-	-	-	ko00000,ko01000,ko01001	-	-	-	PD40,Pkinase
MGYG000000756_00817	547043.BIFPSEUDO_02876	4.88e-273	747.0	COG0584@1|root,COG0584@2|Bacteria,2GNM5@201174|Actinobacteria,4CYS4@85004|Bifidobacteriales	201174|Actinobacteria	C	Glycerophosphoryl diester phosphodiesterase family	glpQ	-	3.1.4.46	ko:K01126	ko00564,map00564	-	R01030,R01470	RC00017,RC00425	ko00000,ko00001,ko01000	-	-	-	GDPD,Laminin_G_3,PG_binding_1
MGYG000000756_00978	547043.BIFPSEUDO_02639	4.42e-103	299.0	COG0102@1|root,COG0102@2|Bacteria,2IFG1@201174|Actinobacteria,4D0PV@85004|Bifidobacteriales	201174|Actinobacteria	J	This protein is one of the early assembly proteins of the 50S ribosomal subunit, although it is not seen to bind rRNA by itself. It is important during the early stages of 50S assembly	rplM	GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016020,GO:0019538,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02871	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L13
MGYG000000756_01147	566552.BIFCAT_00625	0.0	905.0	COG1249@1|root,COG1249@2|Bacteria,2GIXY@201174|Actinobacteria,4CZEI@85004|Bifidobacteriales	201174|Actinobacteria	C	Belongs to the class-I pyridine nucleotide-disulfide oxidoreductase family	lpdA	-	1.8.1.4	ko:K00382	ko00010,ko00020,ko00260,ko00280,ko00620,ko00630,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00260,map00280,map00620,map00630,map00640,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00036,M00307,M00532	R00209,R01221,R01698,R03815,R07618,R08549	RC00004,RC00022,RC00583,RC02742,RC02833,RC02834	br01601,ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	Pyr_redox_2,Pyr_redox_dim
MGYG000000756_01488	1680.BADO_1466	1.73e-162	457.0	COG0637@1|root,COG0637@2|Bacteria,2GJNG@201174|Actinobacteria,4CYZV@85004|Bifidobacteriales	201174|Actinobacteria	S	HAD hydrolase, family IA, variant 3	-	-	-	-	-	-	-	-	-	-	-	-	HAD_2
MGYG000000756_00193	326426.Bbr_1346	3.35e-182	512.0	COG1126@1|root,COG1126@2|Bacteria,2GIZW@201174|Actinobacteria,4CYXE@85004|Bifidobacteriales	201174|Actinobacteria	E	ATP-binding protein of ABC transporter for glutamate K02028	gluA	-	-	ko:K10008	ko02010,map02010	M00233	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.3.9	-	-	ABC_tran
MGYG000000756_01494	547043.BIFPSEUDO_04003	0.0	1681.0	COG0188@1|root,COG0188@2|Bacteria,2GJ2Q@201174|Actinobacteria,4CYRP@85004|Bifidobacteriales	201174|Actinobacteria	L	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner	gyrA	GO:0003674,GO:0003824,GO:0003916,GO:0003918,GO:0008094,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016853,GO:0016887,GO:0017111,GO:0034335,GO:0042623,GO:0061505,GO:0140097	5.99.1.3	ko:K02469	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	DNA_gyraseA_C,DNA_topoisoIV
MGYG000000756_00369	1680.BADO_0112	4.67e-200	555.0	COG1136@1|root,COG1136@2|Bacteria,2GK3I@201174|Actinobacteria,4CYTA@85004|Bifidobacteriales	201174|Actinobacteria	V	ABC transporter, ATP-binding protein	-	-	-	ko:K02003	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
MGYG000000756_00044	547043.BIFPSEUDO_02712	0.0	5811.0	COG0304@1|root,COG0331@1|root,COG2030@1|root,COG4981@1|root,COG0304@2|Bacteria,COG0331@2|Bacteria,COG2030@2|Bacteria,COG4981@2|Bacteria,2GIY4@201174|Actinobacteria,4CYXJ@85004|Bifidobacteriales	201174|Actinobacteria	I	Beta-ketoacyl synthase, C-terminal domain	fas	-	-	ko:K11533	ko00061,ko01100,ko01212,ko04931,map00061,map01100,map01212,map04931	M00082,M00083	R01624,R01626,R04355,R04428,R04429,R04533,R04534,R04535,R04536,R04537,R04543,R04544,R04566,R04568,R04724,R04726,R04952,R04953,R04954,R04955,R04957,R04958,R04960,R04961,R04963,R04964,R04965,R04966,R04968,R04969,R07762,R07763,R07764,R07765,R10700	RC00004,RC00029,RC00039,RC00052,RC00076,RC00117,RC00831,RC01095,RC02727,RC02728,RC02729,RC02857,RC02888	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	Acyl_transf_1,DUF1729,Ketoacyl-synt_C,MaoC_dehydratas,SAT,adh_short,ketoacyl-synt
MGYG000000756_00910	547043.BIFPSEUDO_02559	0.0	1310.0	COG0457@1|root,COG0457@2|Bacteria,2I7P1@201174|Actinobacteria,4CZTS@85004|Bifidobacteriales	201174|Actinobacteria	S	Domain of unknown function (DUF4037)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4037,TPR_10,TPR_12
MGYG000000756_00739	566552.BIFCAT_00800	0.0	1092.0	COG0658@1|root,COG0658@2|Bacteria,2GJGR@201174|Actinobacteria,4CZ6X@85004|Bifidobacteriales	201174|Actinobacteria	S	Competence protein	comEC	-	-	ko:K02238	-	M00429	-	-	ko00000,ko00002,ko02044	3.A.11.1,3.A.11.2	-	-	Competence,DNA_pol3_delta,DUF4131,Lactamase_B,Lactamase_B_2,SLBB
MGYG000000756_00488	216816.GS08_09595	0.0	874.0	COG0766@1|root,COG0766@2|Bacteria,2GJPW@201174|Actinobacteria,4CZN7@85004|Bifidobacteriales	201174|Actinobacteria	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine	murA	-	2.5.1.7	ko:K00790	ko00520,ko00550,ko01100,map00520,map00550,map01100	-	R00660	RC00350	ko00000,ko00001,ko01000,ko01011	-	-	-	EPSP_synthase
MGYG000000756_00776	216816.GS08_05520	0.0	1366.0	COG0021@1|root,COG0021@2|Bacteria,2GJ1K@201174|Actinobacteria,4CZ64@85004|Bifidobacteriales	201174|Actinobacteria	H	Belongs to the transketolase family	tkt	GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044424,GO:0044444,GO:0044464,GO:0071944	2.2.1.1	ko:K00615	ko00030,ko00710,ko01051,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00710,map01051,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01067,R01641,R01830,R06590	RC00032,RC00226,RC00571,RC01560	ko00000,ko00001,ko00002,ko01000	-	-	-	TAL_FSA,Transket_pyr,Transketolase_C,Transketolase_N
MGYG000000756_00989	566552.BIFCAT_01564	3.32e-298	811.0	COG3405@1|root,COG3405@2|Bacteria,2IA68@201174|Actinobacteria,4CZYP@85004|Bifidobacteriales	201174|Actinobacteria	G	CBM9 module, glycoside hydrolase family 8 protein and carbohydrate esterase family 4 protein K01238	-	-	3.2.1.156	ko:K15531	-	-	-	-	ko00000,ko01000	-	GH8	-	Glyco_hydro_8
MGYG000000756_00094	33905.BTHE_0308	0.0	1004.0	COG0516@1|root,COG0517@1|root,COG0516@2|Bacteria,COG0517@2|Bacteria,2GITZ@201174|Actinobacteria,4CZ2S@85004|Bifidobacteriales	201174|Actinobacteria	F	Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth	guaB	GO:0003674,GO:0003824,GO:0003938,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006163,GO:0006164,GO:0006177,GO:0006183,GO:0006195,GO:0006204,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009124,GO:0009125,GO:0009126,GO:0009127,GO:0009128,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009154,GO:0009156,GO:0009158,GO:0009161,GO:0009163,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009169,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009261,GO:0009987,GO:0016020,GO:0016491,GO:0016614,GO:0016616,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0030312,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0040007,GO:0042278,GO:0042451,GO:0042455,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046037,GO:0046039,GO:0046040,GO:0046128,GO:0046129,GO:0046390,GO:0046434,GO:0046483,GO:0046700,GO:0055086,GO:0055114,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0072523,GO:0090407,GO:0097292,GO:0097293,GO:1901068,GO:1901070,GO:1901135,GO:1901136,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901657,GO:1901659	1.1.1.205	ko:K00088	ko00230,ko00983,ko01100,ko01110,map00230,map00983,map01100,map01110	M00050	R01130,R08240	RC00143,RC02207	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	CBS,IMPDH,NMO
MGYG000000756_01270	1680.BADO_0533	2.23e-290	813.0	COG0034@1|root,COG0034@2|Bacteria,2GK6I@201174|Actinobacteria,4CZ89@85004|Bifidobacteriales	201174|Actinobacteria	F	Catalyzes the formation of phosphoribosylamine from phosphoribosylpyrophosphate (PRPP) and glutamine	purF	GO:0008150,GO:0040007	2.4.2.14	ko:K00764	ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130	M00048	R01072	RC00010,RC02724,RC02752	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	GATase_2,GATase_6,GATase_7,Pribosyltran
MGYG000000756_00228	566552.BIFCAT_01850	0.0	930.0	COG0638@1|root,COG0638@2|Bacteria,2GMC6@201174|Actinobacteria,4CZ12@85004|Bifidobacteriales	201174|Actinobacteria	O	Catalyzes the covalent attachment of the prokaryotic ubiquitin-like protein modifier Pup to the proteasomal substrate proteins, thereby targeting them for proteasomal degradation. This tagging system is termed pupylation. The ligation reaction involves the side-chain carboxylate of the C-terminal glutamate of Pup and the side-chain amino group of a substrate lysine	pafA	GO:0000166,GO:0000302,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006464,GO:0006508,GO:0006807,GO:0006950,GO:0006979,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009405,GO:0009987,GO:0010035,GO:0010498,GO:0016020,GO:0016740,GO:0016874,GO:0016879,GO:0016881,GO:0017076,GO:0018193,GO:0018205,GO:0019538,GO:0019787,GO:0019941,GO:0030163,GO:0030312,GO:0030554,GO:0032446,GO:0032553,GO:0032555,GO:0032559,GO:0033554,GO:0034599,GO:0034614,GO:0035639,GO:0035690,GO:0036094,GO:0036211,GO:0042221,GO:0042493,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044419,GO:0044464,GO:0050896,GO:0051409,GO:0051603,GO:0051704,GO:0051716,GO:0070490,GO:0070647,GO:0070887,GO:0071241,GO:0071704,GO:0071731,GO:0071732,GO:0071944,GO:0097159,GO:0097366,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902170	6.3.1.19	ko:K13571	-	M00342	R11207	RC00090,RC00096	ko00000,ko00002,ko01000,ko03051	-	-	-	Proteasome,Pup,Pup_ligase
MGYG000000756_00622	566552.BIFCAT_00729	0.0	1363.0	COG0283@1|root,COG1160@1|root,COG0283@2|Bacteria,COG1160@2|Bacteria,2GJ8J@201174|Actinobacteria,4CYSE@85004|Bifidobacteriales	201174|Actinobacteria	F	GTPase that plays an essential role in the late steps of ribosome biogenesis	der	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044464,GO:0071944	-	ko:K03977	-	-	-	-	ko00000,ko03009	-	-	-	Cytidylate_kin,GTP_EFTU,KH_dom-like,MMR_HSR1
