#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000215_00593	1122986.KB908323_gene951	0.0	1470.0	COG0612@1|root,COG0612@2|Bacteria,4NGU5@976|Bacteroidetes,2FMZQ@200643|Bacteroidia	976|Bacteroidetes	S	Belongs to the peptidase M16 family	-	-	-	ko:K07263	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M16,Peptidase_M16_C
MGYG000000215_00592	1122986.KB908323_gene951	0.0	1470.0	COG0612@1|root,COG0612@2|Bacteria,4NGU5@976|Bacteroidetes,2FMZQ@200643|Bacteroidia	976|Bacteroidetes	S	Belongs to the peptidase M16 family	-	-	-	ko:K07263	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_M16,Peptidase_M16_C
MGYG000000215_00936	1002367.HMPREF0673_02859	5.84e-186	519.0	COG2103@1|root,COG2103@2|Bacteria,4NEPY@976|Bacteroidetes,2FNYH@200643|Bacteroidia	976|Bacteroidetes	G	Specifically catalyzes the cleavage of the D-lactyl ether substituent of MurNAc 6-phosphate, producing GlcNAc 6- phosphate and D-lactate	murQ	-	4.2.1.126	ko:K07106	ko00520,ko01100,map00520,map01100	-	R08555	RC00397,RC00746	ko00000,ko00001,ko01000	-	-	-	SIS,SIS_2
MGYG000000215_02523	1002367.HMPREF0673_02290	2.68e-123	353.0	COG0009@1|root,COG0009@2|Bacteria,4NM43@976|Bacteroidetes,2FPW5@200643|Bacteroidia	976|Bacteroidetes	J	Belongs to the SUA5 family	rimN	-	2.7.7.87	ko:K07566	-	-	R10463	RC00745	ko00000,ko01000,ko03009,ko03016	-	-	-	Sua5_yciO_yrdC
MGYG000000215_02770	1002367.HMPREF0673_02918	1.62e-157	442.0	COG0484@1|root,COG0484@2|Bacteria,4NE4X@976|Bacteroidetes,2FP5X@200643|Bacteroidia	976|Bacteroidetes	O	DnaJ domain protein	dnaJ2	-	-	ko:K03686,ko:K05516	-	-	-	-	ko00000,ko03029,ko03036,ko03110	-	-	-	DnaJ,DnaJ_C
MGYG000000215_01445	537011.PREVCOP_04330	0.0	1123.0	COG0488@1|root,COG0488@2|Bacteria,4NES5@976|Bacteroidetes,2FNIS@200643|Bacteroidia	976|Bacteroidetes	S	ATP-binding cassette protein, ChvD family	-	-	-	-	-	-	-	-	-	-	-	-	ABC_tran,ABC_tran_CTD,ABC_tran_Xtn
MGYG000000215_02256	999419.HMPREF1077_03408	0.0	1553.0	COG0542@1|root,COG0542@2|Bacteria,4NFMK@976|Bacteroidetes,2FP0V@200643|Bacteroidia,22WJX@171551|Porphyromonadaceae	976|Bacteroidetes	O	C-terminal, D2-small domain, of ClpB protein	-	-	-	-	-	-	-	-	-	-	-	-	AAA,AAA_2,ClpB_D2-small
MGYG000000215_02309	1002367.HMPREF0673_01688	1.68e-126	360.0	COG1267@1|root,COG1267@2|Bacteria,4NP7N@976|Bacteroidetes,2FSAM@200643|Bacteroidia	976|Bacteroidetes	I	Psort location CytoplasmicMembrane, score 10.00	-	-	3.1.3.27	ko:K01095	ko00564,ko01100,map00564,map01100	-	R02029	RC00017	ko00000,ko00001,ko01000	-	-	-	PgpA
MGYG000000215_01345	1002367.HMPREF0673_02928	2.09e-288	792.0	COG0124@1|root,COG0124@2|Bacteria,4NE8N@976|Bacteroidetes,2FM6I@200643|Bacteroidia	976|Bacteroidetes	J	histidyl-tRNA synthetase	hisS	-	6.1.1.21	ko:K01892	ko00970,map00970	M00359,M00360	R03655	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	HGTP_anticodon,tRNA-synt_2,tRNA-synt_2b,tRNA-synt_His
MGYG000000215_00398	547042.BACCOPRO_03738	8.3e-150	421.0	28MZE@1|root,2ZB64@2|Bacteria,4NK76@976|Bacteroidetes,2FP35@200643|Bacteroidia,4AQWS@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000215_02183	1002367.HMPREF0673_02604	2.47e-205	576.0	COG0264@1|root,COG0264@2|Bacteria,4NF03@976|Bacteroidetes,2FNAD@200643|Bacteroidia	976|Bacteroidetes	J	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome	tsf	GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0005488,GO:0006412,GO:0006414,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576	-	ko:K02357	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	EF_TS
MGYG000000215_01796	1002367.HMPREF0673_01967	6.56e-197	548.0	COG2253@1|root,COG2253@2|Bacteria,4NPQZ@976|Bacteroidetes,2FNRX@200643|Bacteroidia	976|Bacteroidetes	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	AbiEii
MGYG000000215_01892	537011.PREVCOP_06134	1.01e-44	146.0	COG0361@1|root,COG0361@2|Bacteria,4NS6S@976|Bacteroidetes,2FTSU@200643|Bacteroidia	976|Bacteroidetes	J	One of the essential components for the initiation of protein synthesis. Stabilizes the binding of IF-2 and IF-3 on the 30S subunit to which N-formylmethionyl-tRNA(fMet) subsequently binds. Helps modulate mRNA selection, yielding the 30S pre- initiation complex (PIC). Upon addition of the 50S ribosomal subunit IF-1, IF-2 and IF-3 are released leaving the mature 70S translation initation complex	infA	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0043021,GO:0043022,GO:0044424,GO:0044444,GO:0044464,GO:0044877	-	ko:K02518	-	-	-	-	ko00000,ko03012	-	-	-	eIF-1a
MGYG000000215_00197	449673.BACSTE_02215	2.49e-116	345.0	COG3723@1|root,COG3723@2|Bacteria,4P0CA@976|Bacteroidetes,2FPCU@200643|Bacteroidia,4AQH2@815|Bacteroidaceae	976|Bacteroidetes	L	RecT family	-	-	-	ko:K07455	-	-	-	-	ko00000,ko03400	-	-	-	RecT
MGYG000000215_01229	435590.BVU_3797	2.06e-45	153.0	2A21F@1|root,32WRG@2|Bacteria,4NTV6@976|Bacteroidetes,2FUGR@200643|Bacteroidia,4ATIB@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000215_01674	1002367.HMPREF0673_02371	5.04e-36	123.0	2E6VD@1|root,331EZ@2|Bacteria,4NUSW@976|Bacteroidetes	976|Bacteroidetes	S	Psort location CytoplasmicMembrane, score 9.82	fjo13	-	-	-	-	-	-	-	-	-	-	-	DUF3098
MGYG000000215_00513	1002367.HMPREF0673_00357	0.0	1275.0	COG0358@1|root,COG0358@2|Bacteria,4NENT@976|Bacteroidetes,2FMV1@200643|Bacteroidia	976|Bacteroidetes	L	RNA polymerase that catalyzes the synthesis of short RNA molecules used as primers for DNA polymerase during DNA replication	dnaG	-	-	ko:K02316	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	DnaB_bind,Toprim_2,Toprim_4,Toprim_N,zf-CHC2
MGYG000000215_00514	1002367.HMPREF0673_00357	0.0	1275.0	COG0358@1|root,COG0358@2|Bacteria,4NENT@976|Bacteroidetes,2FMV1@200643|Bacteroidia	976|Bacteroidetes	L	RNA polymerase that catalyzes the synthesis of short RNA molecules used as primers for DNA polymerase during DNA replication	dnaG	-	-	ko:K02316	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	DnaB_bind,Toprim_2,Toprim_4,Toprim_N,zf-CHC2
MGYG000000215_02805	1121129.KB903359_gene1443	5.53e-58	198.0	COG0515@1|root,COG0515@2|Bacteria,4NMTE@976|Bacteroidetes,2FS85@200643|Bacteroidia,22Z0F@171551|Porphyromonadaceae	976|Bacteroidetes	KLT	Protein tyrosine kinase	-	-	2.7.11.1	ko:K12132	-	-	-	-	ko00000,ko01000,ko01001	-	-	-	DUF3298,FHA,Pkinase,WG_beta_rep
MGYG000000215_02804	1121129.KB903359_gene1443	5.53e-58	198.0	COG0515@1|root,COG0515@2|Bacteria,4NMTE@976|Bacteroidetes,2FS85@200643|Bacteroidia,22Z0F@171551|Porphyromonadaceae	976|Bacteroidetes	KLT	Protein tyrosine kinase	-	-	2.7.11.1	ko:K12132	-	-	-	-	ko00000,ko01000,ko01001	-	-	-	DUF3298,FHA,Pkinase,WG_beta_rep
MGYG000000215_00626	1002367.HMPREF0673_00805	0.0	1595.0	COG0209@1|root,COG0209@2|Bacteria,4NEHQ@976|Bacteroidetes,2FN30@200643|Bacteroidia	976|Bacteroidetes	F	Catalyzes the reduction of ribonucleotides to deoxyribonucleotides. May function to provide a pool of deoxyribonucleotide precursors for DNA repair during oxygen limitation and or for immediate growth after restoration of oxygen	nrd	-	1.17.4.1	ko:K00525	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R02017,R02018,R02019,R02024	RC00613	ko00000,ko00001,ko00002,ko01000,ko03400	-	-	-	Ribonuc_red_lgC,Ribonuc_red_lgN
MGYG000000215_00680	1002367.HMPREF0673_00586	0.0	1067.0	COG1649@1|root,COG1649@2|Bacteria,4NFKQ@976|Bacteroidetes,2FMPU@200643|Bacteroidia	976|Bacteroidetes	S	lipoprotein YddW precursor	-	-	-	-	-	-	-	-	-	-	-	-	Amidase_3,GHL10
MGYG000000215_01690	1002367.HMPREF0673_02353	0.0	867.0	COG2204@1|root,COG2204@2|Bacteria,4NE89@976|Bacteroidetes,2FMCJ@200643|Bacteroidia	976|Bacteroidetes	T	Sigma-54 interaction domain protein	-	-	-	ko:K07713	ko02020,map02020	M00499	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	HTH_8,Response_reg,Sigma54_activat
MGYG000000215_02675	763034.HMPREF9446_03529	7.28e-199	565.0	COG2244@1|root,COG2244@2|Bacteria,4NHJV@976|Bacteroidetes,2FQUZ@200643|Bacteroidia,4AQ6Y@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location CytoplasmicMembrane, score 10.00	-	-	-	-	-	-	-	-	-	-	-	-	MatE,Polysacc_synt,Polysacc_synt_3,Polysacc_synt_C
MGYG000000215_02550	1002367.HMPREF0673_01038	1.11e-91	272.0	COG1188@1|root,COG1188@2|Bacteria,4NP8I@976|Bacteroidetes,2FRYM@200643|Bacteroidia	976|Bacteroidetes	J	S4 domain protein	hslR	-	-	ko:K04762	-	-	-	-	ko00000,ko03110	-	-	-	S4
MGYG000000215_01928	1408422.JHYF01000012_gene3186	1.5e-10	71.2	COG5492@1|root,COG5492@2|Bacteria,1VBT6@1239|Firmicutes,25B2B@186801|Clostridia,36W8H@31979|Clostridiaceae	186801|Clostridia	N	Bacterial Ig-like domain 2	-	-	-	-	-	-	-	-	-	-	-	-	Big_2,Big_3,F5_F8_type_C,Flg_new,LRR_5,Peptidase_M14,Peptidase_M23,Transglut_core
MGYG000000215_00788	435590.BVU_3724	7.8e-144	407.0	COG3340@1|root,COG3340@2|Bacteria,4NHGC@976|Bacteroidetes,2FRRP@200643|Bacteroidia,4ATMA@815|Bacteroidaceae	976|Bacteroidetes	E	Peptidase family S51	-	-	3.4.13.21	ko:K05995	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_S51
MGYG000000215_00069	1002367.HMPREF0673_02256	6.14e-57	177.0	COG0776@1|root,COG0776@2|Bacteria,4NT0D@976|Bacteroidetes,2FTUV@200643|Bacteroidia	976|Bacteroidetes	L	Belongs to the bacterial histone-like protein family	hupA	-	-	ko:K03530	-	-	-	-	ko00000,ko03032,ko03036,ko03400	-	-	-	Bac_DNA_binding
MGYG000000215_00576	1002367.HMPREF0673_00738	9.77e-39	130.0	COG3620@1|root,COG3620@2|Bacteria,4NV6Z@976|Bacteroidetes,2FUN7@200643|Bacteroidia	976|Bacteroidetes	K	transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3,HTH_31
MGYG000000215_01693	1002367.HMPREF0673_00902	3.92e-297	816.0	2DGZM@1|root,2ZXVT@2|Bacteria,4P6FE@976|Bacteroidetes,2FR7T@200643|Bacteroidia	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000215_00314	1002367.HMPREF0673_00518	1.83e-171	480.0	28I7E@1|root,2Z8AA@2|Bacteria,4NKUQ@976|Bacteroidetes,2FN6B@200643|Bacteroidia	976|Bacteroidetes	S	Domain of unknown function (DUF5045)	-	-	-	-	-	-	-	-	-	-	-	-	DUF5045
MGYG000000215_02602	1002367.HMPREF0673_02910	1.4e-81	242.0	COG0509@1|root,COG0509@2|Bacteria,4NQ35@976|Bacteroidetes,2FU6J@200643|Bacteroidia	976|Bacteroidetes	E	The glycine cleavage system catalyzes the degradation of glycine. The H protein shuttles the methylamine group of glycine from the P protein to the T protein	gcvH	-	-	ko:K02437	ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200	M00532	R01221	RC00022,RC02834	ko00000,ko00001,ko00002	-	-	-	GCV_H
MGYG000000215_01922	1227266.HMPREF1551_00072	2.18e-134	395.0	COG4804@1|root,COG4804@2|Bacteria,4NE0Q@976|Bacteroidetes,1I0HU@117743|Flavobacteriia,1EQ4F@1016|Capnocytophaga	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	DUF1016
MGYG000000215_01124	1002367.HMPREF0673_02758	2.98e-251	693.0	COG0836@1|root,COG0836@2|Bacteria,4NE1Y@976|Bacteroidetes,2FNHF@200643|Bacteroidia	976|Bacteroidetes	M	Mannose-1-phosphate guanylyltransferase	manC	-	2.7.7.13	ko:K00971	ko00051,ko00520,ko01100,ko01110,map00051,map00520,map01100,map01110	M00114,M00361,M00362	R00885	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	MannoseP_isomer,NTP_transferase
MGYG000000215_02871	1002367.HMPREF0673_00708	0.0	1740.0	COG0525@1|root,COG0525@2|Bacteria,4NETB@976|Bacteroidetes,2FPJG@200643|Bacteroidia	976|Bacteroidetes	J	amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner	valS	GO:0003674,GO:0003824,GO:0004812,GO:0004832,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006438,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.9	ko:K01873	ko00970,map00970	M00359,M00360	R03665	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,CHU_C,DUF559,Val_tRNA-synt_C,tRNA-synt_1
MGYG000000215_00453	1002367.HMPREF0673_01432	1.05e-145	415.0	2DM3I@1|root,31JQ3@2|Bacteria,4NRM4@976|Bacteroidetes	976|Bacteroidetes	S	Psort location OuterMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000215_02496	1002367.HMPREF0673_00847	2.25e-275	757.0	COG0742@1|root,COG0742@2|Bacteria,4NG6E@976|Bacteroidetes,2FMA9@200643|Bacteroidia	976|Bacteroidetes	L	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	Cons_hypoth95,Methyltransf_15,Methyltransf_31,PCMT
MGYG000000215_01592	435590.BVU_1734	1.87e-64	236.0	COG5519@1|root,COG5519@2|Bacteria	2|Bacteria	-	-	-	-	-	ko:K02316,ko:K06919	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	AAA_25,D5_N,DUF3854,DUF3987,DUF927,Pox_D5,PriCT_2,ResIII,Toprim_2,VirE_N,zf-CHC2
MGYG000000215_01113	1002367.HMPREF0673_02106	2.5e-279	763.0	COG2885@1|root,COG2885@2|Bacteria,4NN1X@976|Bacteroidetes,2G2MJ@200643|Bacteroidia	976|Bacteroidetes	M	OmpA family	-	-	-	-	-	-	-	-	-	-	-	-	OmpA
MGYG000000215_01112	1002367.HMPREF0673_02106	2.5e-279	763.0	COG2885@1|root,COG2885@2|Bacteria,4NN1X@976|Bacteroidetes,2G2MJ@200643|Bacteroidia	976|Bacteroidetes	M	OmpA family	-	-	-	-	-	-	-	-	-	-	-	-	OmpA
MGYG000000215_01733	1002367.HMPREF0673_02466	6.73e-201	563.0	COG0697@1|root,COG0697@2|Bacteria,4NK8U@976|Bacteroidetes,2FNMF@200643|Bacteroidia	976|Bacteroidetes	EG	Psort location CytoplasmicMembrane, score 10.00	-	-	-	-	-	-	-	-	-	-	-	-	EamA
MGYG000000215_01135	1236517.BAKO01000002_gene2430	5.09e-219	604.0	COG2207@1|root,COG2207@2|Bacteria,4NJYE@976|Bacteroidetes,2FQ6S@200643|Bacteroidia	976|Bacteroidetes	K	transcriptional regulator (AraC family)	-	-	-	ko:K18954	-	-	-	-	ko00000,ko03000	-	-	-	AraC_binding,HTH_18
MGYG000000215_01003	1002367.HMPREF0673_01114	0.0	1043.0	COG4198@1|root,COG4198@2|Bacteria,4NI11@976|Bacteroidetes,2FN1W@200643|Bacteroidia	976|Bacteroidetes	S	COG NOG26858 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	SusD-like
MGYG000000215_02147	537011.PREVCOP_06100	1.82e-74	226.0	COG0335@1|root,COG0335@2|Bacteria,4NNPW@976|Bacteroidetes,2FSHU@200643|Bacteroidia	976|Bacteroidetes	J	This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site	rplS	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0015934,GO:0022625,GO:0022626,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:1990904	-	ko:K02884	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L19
MGYG000000215_02307	1002367.HMPREF0673_01686	2.31e-177	499.0	COG1180@1|root,COG1180@2|Bacteria,4NHMK@976|Bacteroidetes,2FN1S@200643|Bacteroidia	976|Bacteroidetes	C	Activation of pyruvate formate-lyase under anaerobic conditions by generation of an organic free radical, using S- adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine	pflA	-	1.97.1.4	ko:K04069	-	-	R04710	-	ko00000,ko01000	-	-	-	Fer4_12,Radical_SAM
MGYG000000215_02306	1002367.HMPREF0673_01686	2.31e-177	499.0	COG1180@1|root,COG1180@2|Bacteria,4NHMK@976|Bacteroidetes,2FN1S@200643|Bacteroidia	976|Bacteroidetes	C	Activation of pyruvate formate-lyase under anaerobic conditions by generation of an organic free radical, using S- adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine	pflA	-	1.97.1.4	ko:K04069	-	-	R04710	-	ko00000,ko01000	-	-	-	Fer4_12,Radical_SAM
MGYG000000215_01558	537011.PREVCOP_05699	1.27e-41	137.0	2DT0N@1|root,314Q9@2|Bacteria,4PIZG@976|Bacteroidetes,2FV4B@200643|Bacteroidia	976|Bacteroidetes	S	Protein of unknown function (DUF3791)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3791
MGYG000000215_02121	1002367.HMPREF0673_00293	2.12e-101	295.0	COG1956@1|root,COG1956@2|Bacteria,4NM6D@976|Bacteroidetes,2FS26@200643|Bacteroidia	976|Bacteroidetes	T	GAF domain-containing protein	msrC	-	1.8.4.14	ko:K08968	ko00270,map00270	-	R02025	RC00639	ko00000,ko00001,ko01000	-	-	-	GAF,GAF_2
MGYG000000215_00338	1002367.HMPREF0673_00530	3.68e-236	650.0	COG1846@1|root,COG1846@2|Bacteria,4NRCG@976|Bacteroidetes,2FR0R@200643|Bacteroidia	976|Bacteroidetes	K	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000215_00539	1002367.HMPREF0673_00539	1.66e-66	203.0	COG0393@1|root,COG0393@2|Bacteria,4NQGB@976|Bacteroidetes,2FT9V@200643|Bacteroidia	976|Bacteroidetes	S	Belongs to the UPF0145 family	-	-	-	-	-	-	-	-	-	-	-	-	YbjQ_1
MGYG000000215_02692	1002367.HMPREF0673_02241	3.3e-91	270.0	COG3727@1|root,COG3727@2|Bacteria,4NQEH@976|Bacteroidetes,2FT9A@200643|Bacteroidia	976|Bacteroidetes	L	May nick specific sequences that contain T G mispairs resulting from m5C-deamination	vsr	-	-	ko:K07458	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	DUF559,Vsr
MGYG000000215_00771	1002367.HMPREF0673_02997	7.29e-151	426.0	COG1280@1|root,COG1280@2|Bacteria,4NMR9@976|Bacteroidetes,2FM4B@200643|Bacteroidia	976|Bacteroidetes	E	Translocator protein, LysE family	-	-	-	-	-	-	-	-	-	-	-	-	LysE
MGYG000000215_02210	1002367.HMPREF0673_02408	6.59e-113	331.0	COG0526@1|root,COG0526@2|Bacteria,4NEX3@976|Bacteroidetes,2FM3J@200643|Bacteroidia	976|Bacteroidetes	CO	Thioredoxin-like	-	-	-	-	-	-	-	-	-	-	-	-	AhpC-TSA,DUF4369,Thioredoxin_8
MGYG000000215_00578	1002367.HMPREF0673_00744	8.38e-155	435.0	COG0693@1|root,COG0693@2|Bacteria,4NQI1@976|Bacteroidetes,2G38B@200643|Bacteroidia	976|Bacteroidetes	S	Psort location Cytoplasmic, score	yajL	-	3.5.1.124	ko:K03152	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	DJ-1_PfpI
MGYG000000215_02419	1002367.HMPREF0673_02061	2.17e-81	243.0	COG0537@1|root,COG0537@2|Bacteria,4NQ4X@976|Bacteroidetes,2FSRY@200643|Bacteroidia	976|Bacteroidetes	FG	Histidine triad domain protein	hinT	-	-	ko:K02503	-	-	-	-	ko00000,ko04147	-	-	-	HIT,NuiA
MGYG000000215_01726	619693.HMPREF6745_1245	6.18e-05	48.9	2DRAH@1|root,33AYI@2|Bacteria,4NZGK@976|Bacteroidetes,2FW23@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000215_01244	1002367.HMPREF0673_01979	3.59e-205	568.0	COG5380@1|root,COG5380@2|Bacteria,4PKBP@976|Bacteroidetes,2G0CB@200643|Bacteroidia	976|Bacteroidetes	O	BRO family, N-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	Bro-N
MGYG000000215_02353	888743.HMPREF9141_0917	1.63e-44	152.0	COG3637@1|root,COG3637@2|Bacteria,4NTUD@976|Bacteroidetes,2FS3S@200643|Bacteroidia	976|Bacteroidetes	M	Outer membrane protein beta-barrel domain	-	-	-	-	-	-	-	-	-	-	-	-	OMP_b-brl
MGYG000000215_01007	1002367.HMPREF0673_02478	0.0	1419.0	COG0542@1|root,COG0542@2|Bacteria,4P0QS@976|Bacteroidetes,2FMZU@200643|Bacteroidia	976|Bacteroidetes	O	Belongs to the ClpA ClpB family	clpA	-	-	ko:K03694	-	-	-	-	ko00000,ko03110	-	-	-	AAA,AAA_2,ClpB_D2-small,Clp_N
MGYG000000215_02428	1002367.HMPREF0673_01363	0.0	915.0	COG1373@1|root,COG1373@2|Bacteria,4NHQG@976|Bacteroidetes,2FQM0@200643|Bacteroidia	976|Bacteroidetes	S	Domain of unknown function (DUF4143)	-	-	-	ko:K07133	-	-	-	-	ko00000	-	-	-	AAA_14,DUF4143
MGYG000000215_02543	1002367.HMPREF0673_01033	1.86e-30	117.0	COG0337@1|root,COG0337@2|Bacteria,4NGSS@976|Bacteroidetes,2FNVM@200643|Bacteroidia	976|Bacteroidetes	E	Catalyzes the conversion of 3-deoxy-D-arabino- heptulosonate 7-phosphate (DAHP) to dehydroquinate (DHQ)	aroB	-	4.2.3.4	ko:K01735	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R03083	RC00847	ko00000,ko00001,ko00002,ko01000	-	-	-	DHQ_synthase,SpoVS
MGYG000000215_00072	1002367.HMPREF0673_02254	3.54e-94	278.0	COG0228@1|root,COG0228@2|Bacteria,4NNY8@976|Bacteroidetes,2FN6N@200643|Bacteroidia	976|Bacteroidetes	J	Belongs to the bacterial ribosomal protein bS16 family	rpsP	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02959	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_S16
