#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000106_00126	565655.ECBG_02460	0.0	879.0	COG0446@1|root,COG0446@2|Bacteria,1TPWW@1239|Firmicutes,4H9U7@91061|Bacilli,4B0VT@81852|Enterococcaceae	91061|Bacilli	S	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	noxE	-	-	-	-	-	-	-	-	-	-	-	Pyr_redox_2,Pyr_redox_dim
MGYG000000106_01527	565655.ECBG_02139	1.83e-315	858.0	COG0015@1|root,COG0015@2|Bacteria,1TPMM@1239|Firmicutes,4HACW@91061|Bacilli,4AZ9A@81852|Enterococcaceae	91061|Bacilli	F	Belongs to the lyase 1 family. Adenylosuccinate lyase subfamily	purB	GO:0003674,GO:0003824,GO:0004018,GO:0006139,GO:0006163,GO:0006164,GO:0006167,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016829,GO:0016840,GO:0016842,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0044208,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046033,GO:0046390,GO:0046483,GO:0055086,GO:0070626,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	4.3.2.2	ko:K01756	ko00230,ko00250,ko01100,ko01110,ko01130,map00230,map00250,map01100,map01110,map01130	M00048,M00049	R01083,R04559	RC00379,RC00444,RC00445	ko00000,ko00001,ko00002,ko01000	-	-	iSB619.SA_RS09895	ADSL_C,Cornifin,Lyase_1
MGYG000000106_00622	565655.ECBG_01552	0.0	961.0	COG2160@1|root,COG2160@2|Bacteria,1TPXC@1239|Firmicutes,4HAWS@91061|Bacilli,4B1MP@81852|Enterococcaceae	91061|Bacilli	G	Catalyzes the conversion of L-arabinose to L-ribulose	araA	-	5.3.1.4	ko:K01804	ko00040,ko01100,map00040,map01100	-	R01761	RC00516	ko00000,ko00001,ko01000	-	-	-	Arabinose_Iso_C,Arabinose_Isome
MGYG000000106_01450	565655.ECBG_02213	5e-48	154.0	COG0268@1|root,COG0268@2|Bacteria,1VEGX@1239|Firmicutes,4HNJS@91061|Bacilli,4B3DH@81852|Enterococcaceae	91061|Bacilli	J	Binds directly to 16S ribosomal RNA	rpsT	-	-	ko:K02968	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S20p
MGYG000000106_01158	565655.ECBG_02815	2.78e-127	362.0	COG1544@1|root,COG1544@2|Bacteria,1V1D5@1239|Firmicutes,4HFX9@91061|Bacilli,4B012@81852|Enterococcaceae	91061|Bacilli	J	Required for dimerization of active 70S ribosomes into 100S ribosomes in stationary phase	hpf	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006417,GO:0006448,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010629,GO:0015935,GO:0017148,GO:0019222,GO:0022626,GO:0022627,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032268,GO:0032269,GO:0032991,GO:0034248,GO:0034249,GO:0043021,GO:0043022,GO:0043024,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0044877,GO:0045900,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0060255,GO:0065007,GO:0080090,GO:1990904,GO:2000112,GO:2000113	-	ko:K05808	-	-	-	-	ko00000,ko03009	-	-	-	Ribosom_S30AE_C,Ribosomal_S30AE
MGYG000000106_00905	565655.ECBG_01267	3.73e-227	635.0	COG0840@1|root,COG0840@2|Bacteria,1UYZS@1239|Firmicutes,4HUM0@91061|Bacilli,4B1ZG@81852|Enterococcaceae	91061|Bacilli	NT	Methyl-accepting chemotaxis-like domains (chemotaxis sensory transducer).	-	-	-	ko:K03406	ko02020,ko02030,map02020,map02030	-	-	-	ko00000,ko00001,ko02035	-	-	-	MCPsignal
MGYG000000106_02845	1158601.I585_02829	6.62e-104	299.0	COG0662@1|root,COG0662@2|Bacteria,1V3H4@1239|Firmicutes,4HH1K@91061|Bacilli,4B1H5@81852|Enterococcaceae	91061|Bacilli	G	Cupin domain	yrkC	-	-	-	-	-	-	-	-	-	-	-	Cupin_2,DUF2202,Rubrerythrin
MGYG000000106_00923	565655.ECBG_01285	4.31e-65	199.0	2BNR6@1|root,32HEK@2|Bacteria,1U0Q2@1239|Firmicutes,4IA58@91061|Bacilli,4B54B@81852|Enterococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000106_00844	565655.ECBG_01189	2.67e-283	785.0	COG1418@1|root,COG1418@2|Bacteria,1TP48@1239|Firmicutes,4HC9J@91061|Bacilli,4B0EQ@81852|Enterococcaceae	91061|Bacilli	S	Endoribonuclease that initiates mRNA decay	rny	GO:0003674,GO:0005488,GO:0005515,GO:0042802	-	ko:K18682	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03019	-	-	-	ATP-synt_B,DUF3552,HD,KH_1
MGYG000000106_00787	565655.ECBG_01370	4.78e-221	610.0	COG1079@1|root,COG1079@2|Bacteria,1TP8Y@1239|Firmicutes,4HAX4@91061|Bacilli,4AZ6I@81852|Enterococcaceae	91061|Bacilli	U	Belongs to the binding-protein-dependent transport system permease family	yufQ	-	-	ko:K02057	-	M00221	-	-	ko00000,ko00002,ko02000	3.A.1.2	-	-	BPD_transp_2
MGYG000000106_01968	565655.ECBG_00341	6.1e-312	850.0	COG2461@1|root,COG2461@2|Bacteria,1TRD5@1239|Firmicutes,4HAAW@91061|Bacilli,4AZMS@81852|Enterococcaceae	91061|Bacilli	S	Family of unknown function (DUF438)	XK27_04775	-	-	ko:K09155	-	-	-	-	ko00000	-	-	-	DUF1858,DUF438,Hemerythrin,PAS_10
MGYG000000106_02327	565653.EGBG_00764	1.95e-274	749.0	COG1161@1|root,COG1161@2|Bacteria,1TPM2@1239|Firmicutes,4HAAF@91061|Bacilli,4B0UM@81852|Enterococcaceae	91061|Bacilli	S	RsgA GTPase	yqeH	GO:0003674,GO:0003824,GO:0003924,GO:0006275,GO:0008150,GO:0008156,GO:0009889,GO:0009890,GO:0009892,GO:0010556,GO:0010558,GO:0010605,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0019219,GO:0019222,GO:0022613,GO:0030174,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032297,GO:0042254,GO:0044085,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051052,GO:0051053,GO:0051171,GO:0051172,GO:0060255,GO:0065007,GO:0071840,GO:0080090,GO:0090329,GO:2000104,GO:2000112,GO:2000113	-	ko:K06948	-	-	-	-	ko00000,ko03009	-	-	-	FeoB_N,MMR_HSR1,PduV-EutP,RsgA_GTPase
MGYG000000106_00339	565653.EGBG_00181	5.91e-297	813.0	COG2233@1|root,COG2233@2|Bacteria,1TNZZ@1239|Firmicutes,4HCX6@91061|Bacilli,4B0R1@81852|Enterococcaceae	91061|Bacilli	F	Permease family	-	-	-	ko:K03458	-	-	-	-	ko00000	2.A.40	-	-	Xan_ur_permease
MGYG000000106_01690	565653.EGBG_01287	1.53e-85	253.0	29KBD@1|root,3078P@2|Bacteria,1U18H@1239|Firmicutes,4IAQM@91061|Bacilli,4B5SK@81852|Enterococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000106_00884	565653.EGBG_02877	0.0	979.0	COG1766@1|root,COG1766@2|Bacteria,1TRK0@1239|Firmicutes,4HBF0@91061|Bacilli,4B1WA@81852|Enterococcaceae	91061|Bacilli	N	The M ring may be actively involved in energy transduction	fliF	-	-	ko:K02409	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035,ko02044	3.A.6.2,3.A.6.3	-	-	Gram_pos_anchor,YscJ_FliF,YscJ_FliF_C
MGYG000000106_02077	565653.EGBG_00501	4.18e-215	595.0	COG0039@1|root,COG0039@2|Bacteria,1TPSY@1239|Firmicutes,4HB0Z@91061|Bacilli,4B4MI@81852|Enterococcaceae	91061|Bacilli	C	lactate/malate dehydrogenase, alpha/beta C-terminal domain	ldh	-	1.1.1.27	ko:K00016	ko00010,ko00270,ko00620,ko00640,ko01100,ko01110,ko01120,ko01130,ko04922,map00010,map00270,map00620,map00640,map01100,map01110,map01120,map01130,map04922	-	R00703,R01000,R03104	RC00031,RC00044	ko00000,ko00001,ko01000,ko04147	-	-	-	Ldh_1_C,Ldh_1_N
MGYG000000106_02076	565653.EGBG_00501	4.18e-215	595.0	COG0039@1|root,COG0039@2|Bacteria,1TPSY@1239|Firmicutes,4HB0Z@91061|Bacilli,4B4MI@81852|Enterococcaceae	91061|Bacilli	C	lactate/malate dehydrogenase, alpha/beta C-terminal domain	ldh	-	1.1.1.27	ko:K00016	ko00010,ko00270,ko00620,ko00640,ko01100,ko01110,ko01120,ko01130,ko04922,map00010,map00270,map00620,map00640,map01100,map01110,map01120,map01130,map04922	-	R00703,R01000,R03104	RC00031,RC00044	ko00000,ko00001,ko01000,ko04147	-	-	-	Ldh_1_C,Ldh_1_N
MGYG000000106_02481	565653.EGBG_00961	1.84e-211	605.0	COG2984@1|root,COG2984@2|Bacteria,1TPB0@1239|Firmicutes,4HESK@91061|Bacilli,4AZP6@81852|Enterococcaceae	91061|Bacilli	S	ABC transporter substrate binding protein	ABC-SBP	-	-	ko:K01989	-	M00247	-	-	ko00000,ko00002,ko02000	-	-	-	ABC_sub_bind
MGYG000000106_00071	565653.EGBG_02539	6.19e-138	393.0	COG3819@1|root,COG3819@2|Bacteria,1TT00@1239|Firmicutes,4HE38@91061|Bacilli,4B04V@81852|Enterococcaceae	91061|Bacilli	S	Protein of unknown function (DUF969)	-	-	-	-	-	-	-	-	-	-	-	-	DUF969,Na_H_antiport_2
MGYG000000106_00059	565655.ECBG_02388	3.65e-221	625.0	COG0577@1|root,COG0577@2|Bacteria,1TPSE@1239|Firmicutes,4HCAX@91061|Bacilli,4B0M0@81852|Enterococcaceae	91061|Bacilli	V	FtsX-like permease family	yclI	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	ko:K02004	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	FtsX,MacB_PCD
MGYG000000106_01818	1201292.DR75_563	6.22e-111	319.0	2A42J@1|root,30SMC@2|Bacteria,1V54W@1239|Firmicutes,4HGI5@91061|Bacilli,4B2HG@81852|Enterococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000106_00115	1104325.M7W_385	0.0	1387.0	COG1185@1|root,COG1185@2|Bacteria,1TQDW@1239|Firmicutes,4H9Z3@91061|Bacilli,4B0E9@81852|Enterococcaceae	91061|Bacilli	J	Involved in mRNA degradation. Catalyzes the phosphorolysis of single-stranded polyribonucleotides processively in the 3'- to 5'-direction	pnp	GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003824,GO:0004654,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006401,GO:0006402,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009892,GO:0009987,GO:0010468,GO:0010605,GO:0010629,GO:0016070,GO:0016071,GO:0016740,GO:0016772,GO:0016779,GO:0019222,GO:0019439,GO:0034641,GO:0034655,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044464,GO:0046483,GO:0046700,GO:0048519,GO:0050789,GO:0060255,GO:0065007,GO:0071704,GO:0090304,GO:0097159,GO:1901360,GO:1901361,GO:1901363,GO:1901575	2.7.7.8	ko:K00962	ko00230,ko00240,ko03018,map00230,map00240,map03018	M00394	R00437,R00438,R00439,R00440	RC02795	ko00000,ko00001,ko00002,ko01000,ko03016,ko03019	-	-	-	KH_1,PNPase,RNase_PH,RNase_PH_C,S1
MGYG000000106_00454	1201292.DR75_1132	4.78e-79	235.0	2DS3A@1|root,33EBM@2|Bacteria,1VN94@1239|Firmicutes,4HRMC@91061|Bacilli,4B2KI@81852|Enterococcaceae	91061|Bacilli	S	zinc-ribbon domain	-	-	-	-	-	-	-	-	-	-	-	-	zinc_ribbon_2
MGYG000000106_00636	565653.EGBG_02242	0.0	1338.0	COG0550@1|root,COG0551@1|root,COG0550@2|Bacteria,COG0551@2|Bacteria,1TPJD@1239|Firmicutes,4HAZV@91061|Bacilli,4AZS6@81852|Enterococcaceae	91061|Bacilli	L	Bacterial DNA topoisomerase I DNA-binding domain	topB	-	5.99.1.2	ko:K03169	-	-	-	-	ko00000,ko01000,ko03032	-	-	-	Topoisom_bac,Toprim,Toprim_Crpt,zf-C4_Topoisom
MGYG000000106_00637	565653.EGBG_02242	0.0	1338.0	COG0550@1|root,COG0551@1|root,COG0550@2|Bacteria,COG0551@2|Bacteria,1TPJD@1239|Firmicutes,4HAZV@91061|Bacilli,4AZS6@81852|Enterococcaceae	91061|Bacilli	L	Bacterial DNA topoisomerase I DNA-binding domain	topB	-	5.99.1.2	ko:K03169	-	-	-	-	ko00000,ko01000,ko03032	-	-	-	Topoisom_bac,Toprim,Toprim_Crpt,zf-C4_Topoisom
MGYG000000106_02714	565653.EGBG_02749	1.15e-194	543.0	COG4939@1|root,COG4939@2|Bacteria,1TSWI@1239|Firmicutes,4HEJH@91061|Bacilli,4AZ7K@81852|Enterococcaceae	91061|Bacilli	S	FMN_bind	-	-	-	ko:K20379	ko02024,map02024	-	-	-	ko00000,ko00001	-	-	-	FMN_bind
MGYG000000106_01395	565653.EGBG_01593	0.0	1051.0	COG1653@1|root,COG1653@2|Bacteria,1TS35@1239|Firmicutes,4HC4M@91061|Bacilli,4B5UC@81852|Enterococcaceae	91061|Bacilli	G	PFAM extracellular solute-binding protein family 1	-	-	-	ko:K17318	ko02010,map02010	M00603	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1.29,3.A.1.1.9	-	-	SBP_bac_1,SBP_bac_8
MGYG000000106_00103	565653.EGBG_02571	4.62e-107	309.0	2DQCW@1|root,3360C@2|Bacteria,1VJCI@1239|Firmicutes,4HPZJ@91061|Bacilli,4B3IC@81852|Enterococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000106_02321	565653.EGBG_00760	9e-182	506.0	COG0825@1|root,COG0825@2|Bacteria,1UHNS@1239|Firmicutes,4HA4C@91061|Bacilli,4AZIR@81852|Enterococcaceae	91061|Bacilli	I	Component of the acetyl coenzyme A carboxylase (ACC) complex. First, biotin carboxylase catalyzes the carboxylation of biotin on its carrier protein (BCCP) and then the CO(2) group is transferred by the carboxyltransferase to acetyl-CoA to form malonyl-CoA	accA	-	2.1.3.15,6.4.1.2	ko:K01962	ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212	M00082,M00376	R00742,R04386	RC00040,RC00253,RC00367	ko00000,ko00001,ko00002,ko01000	-	-	-	ACCA,Carboxyl_trans,ECH_1
MGYG000000106_01113	565653.EGBG_01871	1.05e-40	134.0	COG2608@1|root,COG2608@2|Bacteria,1VK5F@1239|Firmicutes,4IC43@91061|Bacilli,4B3ZQ@81852|Enterococcaceae	91061|Bacilli	P	Heavy-metal-associated domain	copZ	-	-	ko:K07213	ko04978,map04978	-	-	-	ko00000,ko00001	-	-	-	HMA
MGYG000000106_02670	565653.EGBG_02704	7.08e-195	554.0	COG0791@1|root,COG3883@1|root,COG0791@2|Bacteria,COG3883@2|Bacteria,1UVYK@1239|Firmicutes,4HDAX@91061|Bacilli,4B638@81852|Enterococcaceae	91061|Bacilli	M	NlpC/P60 family	spl	-	-	ko:K21471	-	-	-	-	ko00000,ko01000,ko01002,ko01011	-	-	-	ERM,LysM,NLPC_P60,SH3_5
MGYG000000106_01311	565653.EGBG_01682	0.0	1169.0	COG1368@1|root,COG1368@2|Bacteria,1TQYQ@1239|Firmicutes,4HBY6@91061|Bacilli,4B0JM@81852|Enterococcaceae	91061|Bacilli	M	Sulfatase	-	-	-	-	-	-	-	-	-	-	-	-	Sulfatase
MGYG000000106_00934	565653.EGBG_02927	0.0	975.0	COG2723@1|root,COG2723@2|Bacteria,1TP19@1239|Firmicutes,4H9KU@91061|Bacilli,4AZIG@81852|Enterococcaceae	91061|Bacilli	G	Belongs to the glycosyl hydrolase 1 family	gmuD	-	3.2.1.21,3.2.1.86	ko:K01223,ko:K05350	ko00010,ko00460,ko00500,ko00940,ko01100,ko01110,map00010,map00460,map00500,map00940,map01100,map01110	-	R00026,R00839,R02558,R02887,R02985,R03527,R04949,R04998,R05133,R05134,R10035,R10039,R10040	RC00049,RC00059,RC00171,RC00262,RC00397,RC00451,RC00714,RC00746,RC01248	ko00000,ko00001,ko01000	-	GT1	-	Glyco_hydro_1
MGYG000000106_02913	565653.EGBG_03008	1.51e-260	717.0	COG0477@1|root,COG2814@2|Bacteria,1TR6I@1239|Firmicutes,4HBX6@91061|Bacilli,4B1Z8@81852|Enterococcaceae	91061|Bacilli	EGP	Sugar (and other) transporter	tcaB	-	-	ko:K07552	-	-	-	-	ko00000,ko02000	2.A.1.2	-	-	MFS_1,Sugar_tr
MGYG000000106_01166	565653.EGBG_01817	3.08e-141	399.0	COG1309@1|root,COG1309@2|Bacteria,1V59K@1239|Firmicutes,4HHCP@91061|Bacilli,4B0FV@81852|Enterococcaceae	91061|Bacilli	K	Transcriptional regulator C-terminal region	-	-	-	-	-	-	-	-	-	-	-	-	TetR_C_8,TetR_N
MGYG000000106_02555	565653.EGBG_00886	3.85e-159	446.0	2DNW7@1|root,32ZGM@2|Bacteria,1V8QF@1239|Firmicutes,4HIIB@91061|Bacilli,4B06F@81852|Enterococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000106_00307	565653.EGBG_00152	2.06e-234	646.0	COG1609@1|root,COG1609@2|Bacteria,1TQ7K@1239|Firmicutes,4HJIU@91061|Bacilli,4B1GY@81852|Enterococcaceae	91061|Bacilli	K	helix_turn _helix lactose operon repressor	-	-	-	ko:K02529	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_1,Peripla_BP_3,Peripla_BP_4
MGYG000000106_00279	565653.EGBG_00124	2.93e-210	585.0	COG4086@1|root,COG4086@2|Bacteria,1UY79@1239|Firmicutes,4HAZ5@91061|Bacilli,4B0HG@81852|Enterococcaceae	91061|Bacilli	S	Protein of unknown function (DUF1002)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1002,TMP
MGYG000000106_00259	565653.EGBG_00107	0.0	900.0	COG3969@1|root,COG3969@2|Bacteria,1TPCD@1239|Firmicutes,4HEPW@91061|Bacilli,4B1KZ@81852|Enterococcaceae	91061|Bacilli	S	Domain of unknown function (DUF3440)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3440,PAPS_reduct
MGYG000000106_02965	565653.EGBG_02406	7.49e-154	432.0	COG0671@1|root,COG0671@2|Bacteria,1VF2U@1239|Firmicutes,4HNXR@91061|Bacilli,4B03P@81852|Enterococcaceae	91061|Bacilli	I	Acid phosphatase homologues	yodM	-	3.6.1.27	ko:K19302	ko00550,map00550	-	R05627	RC00002	ko00000,ko00001,ko01000,ko01011	-	-	-	DNA_binding_1,ECF_trnsprt,MNSV_P7B,PAP2
MGYG000000106_00974	565653.EGBG_02006	7.43e-107	308.0	COG3610@1|root,COG3610@2|Bacteria,1V6P0@1239|Firmicutes,4HJ1Y@91061|Bacilli,4B34X@81852|Enterococcaceae	91061|Bacilli	S	Threonine/Serine exporter, ThrE	-	-	-	-	-	-	-	-	-	-	-	-	ThrE_2
MGYG000000106_02844	1291050.JAGE01000001_gene1154	3.85e-111	320.0	COG0645@1|root,COG0645@2|Bacteria,1V6NR@1239|Firmicutes,24E1G@186801|Clostridia	186801|Clostridia	S	AAA domain	-	-	-	-	-	-	-	-	-	-	-	-	AAA_33
MGYG000000106_01674	1005994.GTGU_00218	1.23e-81	242.0	COG3631@1|root,COG3631@2|Bacteria,1RKM0@1224|Proteobacteria,1S83Q@1236|Gammaproteobacteria	1236|Gammaproteobacteria	S	SnoaL-like polyketide cyclase	-	-	-	-	-	-	-	-	-	-	-	-	SnoaL,SnoaL_2
MGYG000000106_02244	565653.EGBG_00682	0.0	1263.0	COG0577@1|root,COG0577@2|Bacteria,1TR2D@1239|Firmicutes,4HAG9@91061|Bacilli,4AZHH@81852|Enterococcaceae	91061|Bacilli	V	FtsX-like permease family	-	-	-	ko:K11636	ko02020,map02020	M00315	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.134.6	-	-	FtsX
MGYG000000106_01739	565653.EGBG_01238	4.29e-220	609.0	COG1216@1|root,COG1216@2|Bacteria,1UHWE@1239|Firmicutes,4ISA4@91061|Bacilli,4AZKA@81852|Enterococcaceae	91061|Bacilli	M	Glycosyltransferase like family 2	yfdH	-	-	ko:K12999	-	-	-	-	ko00000,ko01000,ko01003,ko01005	-	GT2	-	Glycos_transf_2
MGYG000000106_02719	565653.EGBG_02756	0.0	2384.0	COG0086@1|root,COG0086@2|Bacteria,1TNYT@1239|Firmicutes,4HA24@91061|Bacilli,4B0A3@81852|Enterococcaceae	91061|Bacilli	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	rpoC	GO:0000428,GO:0005575,GO:0005622,GO:0005623,GO:0030880,GO:0032991,GO:0044424,GO:0044464,GO:0061695,GO:1902494,GO:1990234	2.7.7.6	ko:K03046	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	RNA_pol_Rpb1_1,RNA_pol_Rpb1_2,RNA_pol_Rpb1_3,RNA_pol_Rpb1_4,RNA_pol_Rpb1_5
MGYG000000106_00999	1158602.I590_02994	4.33e-59	186.0	2DS1G@1|root,33E4K@2|Bacteria,1U20T@1239|Firmicutes,4IBHN@91061|Bacilli,4B2WT@81852|Enterococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000106_01742	565655.ECBG_01918	2.81e-141	399.0	COG2197@1|root,COG2197@2|Bacteria,1TQ1U@1239|Firmicutes,4HA4B@91061|Bacilli,4AZA6@81852|Enterococcaceae	91061|Bacilli	K	helix_turn_helix, Lux Regulon	vraR	-	-	ko:K07694,ko:K11618	ko02020,map02020	M00480,M00481,M00754	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	GerE,Response_reg
MGYG000000106_00195	565653.EGBG_00047	9.85e-140	395.0	COG2256@1|root,COG2256@2|Bacteria,1TXDS@1239|Firmicutes,4HEXN@91061|Bacilli,4B0NA@81852|Enterococcaceae	91061|Bacilli	L	MgsA AAA+ ATPase C terminal	-	-	-	-	-	-	-	-	-	-	-	-	MgsA_C
MGYG000000106_00978	565653.EGBG_00938	4.45e-31	114.0	2EIVY@1|root,33CM8@2|Bacteria,1VKJ5@1239|Firmicutes,4HRQ2@91061|Bacilli,4B37E@81852|Enterococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000106_02781	565655.ECBG_01153	0.0	1532.0	COG0188@1|root,COG0188@2|Bacteria,1TP2Z@1239|Firmicutes,4HAHY@91061|Bacilli,4AZUM@81852|Enterococcaceae	91061|Bacilli	L	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner	gyrA	-	5.99.1.3	ko:K02469	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	DNA_gyraseA_C,DNA_topoisoIV
MGYG000000106_00070	565655.ECBG_02399	1.84e-260	713.0	COG0820@1|root,COG0820@2|Bacteria,1TPVF@1239|Firmicutes,4H9NU@91061|Bacilli,4B0GM@81852|Enterococcaceae	91061|Bacilli	J	Specifically methylates position 2 of adenine 2503 in 23S rRNA and position 2 of adenine 37 in tRNAs	rlmN	GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0006139,GO:0006364,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016740,GO:0016741,GO:0022613,GO:0030488,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0070475,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140101,GO:0140102,GO:1901360	2.1.1.192	ko:K06941	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Fer4_14,Radical_SAM
MGYG000000106_03009	565655.ECBG_02298	3.6e-107	310.0	COG0589@1|root,COG0589@2|Bacteria,1V3NY@1239|Firmicutes,4HIP3@91061|Bacilli,4B2B5@81852|Enterococcaceae	91061|Bacilli	T	Universal stress protein family	uspA	-	-	-	-	-	-	-	-	-	-	-	Usp
MGYG000000106_00218	565653.EGBG_00068	3.52e-195	543.0	COG1396@1|root,COG1396@2|Bacteria	2|Bacteria	K	sequence-specific DNA binding	ropB	-	-	-	-	-	-	-	-	-	-	-	HTH_19,HTH_26,HTH_3,HTH_31
MGYG000000106_00473	35241.Q9AYV6_BPTU2	2.1e-242	713.0	4QAK6@10239|Viruses,4QUP9@35237|dsDNA viruses  no RNA stage,4QPBY@28883|Caudovirales,4QKKV@10699|Siphoviridae	10699|Siphoviridae	S	peptidoglycan catabolic process	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000106_00537	883081.HMPREF9698_01488	2.34e-111	340.0	COG0582@1|root,COG0582@2|Bacteria,1TTJI@1239|Firmicutes,4HDG6@91061|Bacilli,27FYE@186828|Carnobacteriaceae	91061|Bacilli	L	Phage integrase, N-terminal SAM-like domain	-	-	-	-	-	-	-	-	-	-	-	-	Arm-DNA-bind_4,Phage_int_SAM_3,Phage_integrase
MGYG000000106_02742	416870.llmg_2248	4.29e-84	273.0	COG1106@1|root,COG1106@2|Bacteria,1TPJN@1239|Firmicutes,4HCWK@91061|Bacilli	91061|Bacilli	S	AAA domain, putative AbiEii toxin, Type IV TA system	-	-	-	-	-	-	-	-	-	-	-	-	AAA_21,AAA_23
