#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000013_03739	657309.BXY_02840	1.62e-114	330.0	2EVZR@1|root,33PD7@2|Bacteria,4P1HA@976|Bacteroidetes,2FRHM@200643|Bacteroidia,4AQUV@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG28927 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000013_04260	585543.HMPREF0969_00533	0.0	1541.0	COG1629@1|root,COG4771@2|Bacteria,4NE4M@976|Bacteroidetes,2FNUY@200643|Bacteroidia,4AP6U@815|Bacteroidaceae	976|Bacteroidetes	P	Psort location OuterMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	CarbopepD_reg_2,OMP_b-brl_3,Plug,TonB_dep_Rec
MGYG000000013_02982	411901.BACCAC_01729	4.69e-255	700.0	COG1005@1|root,COG1005@2|Bacteria,4NGK7@976|Bacteroidetes,2FNVC@200643|Bacteroidia,4AP5W@815|Bacteroidaceae	976|Bacteroidetes	C	NDH-1 shuttles electrons from NADH, via FMN and iron- sulfur (Fe-S) centers, to quinones in the respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be ubiquinone. Couples the redox reaction to proton translocation (for every two electrons transferred, four hydrogen ions are translocated across the cytoplasmic membrane), and thus conserves the redox energy in a proton gradient. This subunit may bind ubiquinone	nuoH	-	1.6.5.3	ko:K00337	ko00190,ko01100,map00190,map01100	M00144	R11945	RC00061	ko00000,ko00001,ko00002,ko01000	3.D.1	-	-	NADHdh
MGYG000000013_01464	411476.BACOVA_04208	8.55e-293	803.0	COG2407@1|root,COG2407@2|Bacteria,4P1BT@976|Bacteroidetes,2FMIE@200643|Bacteroidia,4AKFB@815|Bacteroidaceae	976|Bacteroidetes	G	COG2407 L-fucose isomerase and related	-	-	-	-	-	-	-	-	-	-	-	-	Arabinose_Isome
MGYG000000013_02361	411476.BACOVA_02106	0.0	1419.0	COG3345@1|root,COG3345@2|Bacteria,4NJA0@976|Bacteroidetes,2FNZA@200643|Bacteroidia,4AP0W@815|Bacteroidaceae	976|Bacteroidetes	G	COG COG3345 Alpha-galactosidase	-	-	-	-	-	-	-	-	-	-	-	-	Melibiase
MGYG000000013_02258	483216.BACEGG_02970	1.12e-34	121.0	COG0828@1|root,COG0828@2|Bacteria,4NUPV@976|Bacteroidetes,2FUNX@200643|Bacteroidia,4ARQ8@815|Bacteroidaceae	976|Bacteroidetes	J	Belongs to the bacterial ribosomal protein bS21 family	rpsU	-	-	ko:K02970	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S21
MGYG000000013_04908	1280.SAXN108_2182	2.61e-128	370.0	COG2378@1|root,COG2378@2|Bacteria,1TRWB@1239|Firmicutes,4HCNR@91061|Bacilli,4H1FT@90964|Staphylococcaceae	91061|Bacilli	K	WYL domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_11,WYL
MGYG000000013_04907	1280.SAXN108_2182	2.61e-128	370.0	COG2378@1|root,COG2378@2|Bacteria,1TRWB@1239|Firmicutes,4HCNR@91061|Bacilli,4H1FT@90964|Staphylococcaceae	91061|Bacilli	K	WYL domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_11,WYL
MGYG000000013_01199	411476.BACOVA_04447	1.08e-244	673.0	COG0845@1|root,COG0845@2|Bacteria,4NIZF@976|Bacteroidetes,2FN5T@200643|Bacteroidia,4AM9D@815|Bacteroidaceae	976|Bacteroidetes	M	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family	-	-	-	-	-	-	-	-	-	-	-	-	Biotin_lipoyl_2,HlyD_3,HlyD_D23
MGYG000000013_03671	742726.HMPREF9448_00195	5.94e-71	213.0	2F7R3@1|root,3405A@2|Bacteria,4P4E2@976|Bacteroidetes,2FTQJ@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000013_03640	742726.HMPREF9448_00226	1.88e-142	401.0	2C1YY@1|root,33R98@2|Bacteria,4NZV9@976|Bacteroidetes,2FQGT@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000013_03610	547042.BACCOPRO_02128	3.45e-37	124.0	2CFAE@1|root,33ITC@2|Bacteria,4NXP0@976|Bacteroidetes,2FVHE@200643|Bacteroidia,4ASQP@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000013_04405	1077285.AGDG01000033_gene4598	1.06e-194	540.0	COG1527@1|root,COG1527@2|Bacteria,4NQJX@976|Bacteroidetes,2FN2E@200643|Bacteroidia,4AKU4@815|Bacteroidaceae	976|Bacteroidetes	C	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	DUF2764
MGYG000000013_04634	226186.BT_3083	0.0	883.0	COG1373@1|root,COG1373@2|Bacteria,4NHQG@976|Bacteroidetes,2FNSN@200643|Bacteroidia,4AMT7@815|Bacteroidaceae	976|Bacteroidetes	S	ATPase (AAA superfamily)	-	-	-	ko:K07133	-	-	-	-	ko00000	-	-	-	AAA_14,DUF4143
MGYG000000013_00586	657309.BXY_33260	6.58e-276	754.0	COG1672@1|root,COG1672@2|Bacteria,4NGM3@976|Bacteroidetes,2FM92@200643|Bacteroidia,4AVYP@815|Bacteroidaceae	976|Bacteroidetes	S	ATPase (AAA superfamily)	-	-	-	-	-	-	-	-	-	-	-	-	ATPase_2
MGYG000000013_04870	657309.BXY_09230	0.0	1420.0	COG5545@1|root,COG5545@2|Bacteria,4NG2W@976|Bacteroidetes,2FMQ7@200643|Bacteroidia,4AKZ4@815|Bacteroidaceae	976|Bacteroidetes	S	P-loop ATPase and inactivated derivatives	-	-	-	-	-	-	-	-	-	-	-	-	DUF3874,VirE,VirE_N
MGYG000000013_02823	657309.BXY_15620	9.4e-177	492.0	COG1051@1|root,COG1051@2|Bacteria,4NE29@976|Bacteroidetes,2G31G@200643|Bacteroidia,4AMFI@815|Bacteroidaceae	976|Bacteroidetes	F	Hydrolase, NUDIX family	-	-	-	-	-	-	-	-	-	-	-	-	NUDIX
MGYG000000013_02324	657309.BXY_19460	4.51e-192	532.0	COG3568@1|root,COG3568@2|Bacteria,4NMQ9@976|Bacteroidetes,2FPQM@200643|Bacteroidia,4AQ34@815|Bacteroidaceae	976|Bacteroidetes	S	Endonuclease/Exonuclease/phosphatase family	-	-	-	-	-	-	-	-	-	-	-	-	Exo_endo_phos
MGYG000000013_03407	411476.BACOVA_00180	2.11e-160	450.0	COG0745@1|root,COG0745@2|Bacteria,4NE77@976|Bacteroidetes,2FMWQ@200643|Bacteroidia,4AN52@815|Bacteroidaceae	976|Bacteroidetes	K	COG0745 Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	-	-	-	ko:K07665	ko02020,map02020	M00452,M00745	-	-	ko00000,ko00001,ko00002,ko01504,ko02022	-	-	-	Response_reg,Trans_reg_C
MGYG000000013_03653	547042.BACCOPRO_02045	9.82e-234	643.0	2E8NJ@1|root,332ZT@2|Bacteria,4NW7G@976|Bacteroidetes,2FNUS@200643|Bacteroidia,4ANS9@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000013_01683	411476.BACOVA_01374	0.0	1090.0	COG3525@1|root,COG3525@2|Bacteria,4NFTR@976|Bacteroidetes,2FPBX@200643|Bacteroidia,4APR3@815|Bacteroidaceae	976|Bacteroidetes	G	Glycosyl hydrolase family 20, catalytic domain	-	-	3.2.1.52	ko:K12373	ko00511,ko00513,ko00520,ko00531,ko00603,ko00604,ko01100,ko04142,map00511,map00513,map00520,map00531,map00603,map00604,map01100,map04142	M00079	R00022,R06004,R11316	RC00049	ko00000,ko00001,ko00002,ko01000,ko03110	-	GH20	-	Glyco_hydro_20,Glyco_hydro_20b
MGYG000000013_04420	657309.BXY_00270	3.36e-270	756.0	COG0642@1|root,COG2199@1|root,COG2207@1|root,COG0642@2|Bacteria,COG2207@2|Bacteria,COG3706@2|Bacteria,4PKVG@976|Bacteroidetes,2FRJQ@200643|Bacteroidia,4AP2D@815|Bacteroidaceae	976|Bacteroidetes	T	helix_turn_helix, arabinose operon control protein	-	-	-	-	-	-	-	-	-	-	-	-	HTH_18,Response_reg
MGYG000000013_00518	483215.BACFIN_06097	0.0	1125.0	COG2755@1|root,COG2755@2|Bacteria,4NG1M@976|Bacteroidetes,2FNP8@200643|Bacteroidia,4AN0Q@815|Bacteroidaceae	976|Bacteroidetes	E	GDSL-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Lipase_GDSL_2
MGYG000000013_03917	411901.BACCAC_00892	3.37e-222	614.0	COG4658@1|root,COG4658@2|Bacteria,4NESE@976|Bacteroidetes,2FM2Y@200643|Bacteroidia,4AM86@815|Bacteroidaceae	976|Bacteroidetes	C	Part of a membrane complex involved in electron transport	rnfD	-	-	ko:K03614	-	-	-	-	ko00000	-	-	-	NQR2_RnfD_RnfE
MGYG000000013_03888	411476.BACOVA_02275	0.0	977.0	COG3843@1|root,COG3843@2|Bacteria,4NM02@976|Bacteroidetes,2FQFI@200643|Bacteroidia,4AM7H@815|Bacteroidaceae	976|Bacteroidetes	U	Relaxase/Mobilisation nuclease domain	-	-	-	-	-	-	-	-	-	-	-	-	Relaxase
MGYG000000013_03856	411476.BACOVA_02325	7.32e-105	303.0	2EW2Z@1|root,33PG8@2|Bacteria,4P1UK@976|Bacteroidetes,2FTEA@200643|Bacteroidia,4ARJD@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000013_04819	1077285.AGDG01000016_gene514	9.93e-75	224.0	2F99S@1|root,341KW@2|Bacteria,4P4TW@976|Bacteroidetes,2FV5T@200643|Bacteroidia,4ASHJ@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000013_04481	1121101.HMPREF1532_00044	5.27e-186	516.0	COG2846@1|root,COG2846@2|Bacteria,4NMCR@976|Bacteroidetes,2FMRX@200643|Bacteroidia,4AM2A@815|Bacteroidaceae	976|Bacteroidetes	D	Hemerythrin HHE cation binding domain protein	-	-	-	ko:K07322	-	-	-	-	ko00000	-	-	-	GerE,Hemerythrin
MGYG000000013_02448	701347.Entcl_4042	9.79e-77	243.0	COG1180@1|root,COG1180@2|Bacteria,1PT1I@1224|Proteobacteria,1SXM4@1236|Gammaproteobacteria,3X3XH@547|Enterobacter	1236|Gammaproteobacteria	C	4Fe-4S dicluster domain	-	-	1.97.1.4	ko:K04069,ko:K20037	-	-	R04710	-	ko00000,ko01000	-	-	-	Fer4,Fer4_12,Radical_SAM
MGYG000000013_02480	411476.BACOVA_03033	2.59e-10	60.8	COG4188@1|root,COG4188@2|Bacteria,4NPB0@976|Bacteroidetes,2FP9I@200643|Bacteroidia,4AQ2X@815|Bacteroidaceae	976|Bacteroidetes	S	Alpha/beta hydrolase family	-	-	-	-	-	-	-	-	-	-	-	-	Chlorophyllase2,Hydrolase_4
MGYG000000013_02546	1287488.HMPREF0671_03015	1.52e-29	110.0	COG2246@1|root,COG2246@2|Bacteria,4NS1H@976|Bacteroidetes,2FSI4@200643|Bacteroidia	976|Bacteroidetes	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	GtrA
MGYG000000013_02805	411476.BACOVA_01694	2.84e-46	155.0	2DWV0@1|root,3420H@2|Bacteria,4P4G9@976|Bacteroidetes,2FT1Z@200643|Bacteroidia,4ARCU@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG19145 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000013_02966	411476.BACOVA_04879	2.03e-218	607.0	28MUR@1|root,2ZB2H@2|Bacteria,4NKCA@976|Bacteroidetes,2FP5C@200643|Bacteroidia,4AQGN@815|Bacteroidaceae	976|Bacteroidetes	S	Domain of unknown function (DUF4961)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4961
MGYG000000013_03262	273526.SMDB11_0226	1.64e-26	98.6	COG2314@1|root,COG2314@2|Bacteria,1RJJN@1224|Proteobacteria	1224|Proteobacteria	NU	TM2 domain containing protein	-	-	-	-	-	-	-	-	-	-	-	-	Pilin,TM2,zf-ribbon_3,zinc_ribbon_2
MGYG000000013_03428	411476.BACOVA_01544	0.0	946.0	28NA0@1|root,2ZBDV@2|Bacteria,4NJGM@976|Bacteroidetes,2FUCH@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF4906,Fib_succ_major,Mfa_like_1,P_gingi_FimA
MGYG000000013_03748	411476.BACOVA_02421	1.81e-194	541.0	COG0224@1|root,COG0224@2|Bacteria,4NECM@976|Bacteroidetes,2FP5N@200643|Bacteroidia,4AM29@815|Bacteroidaceae	976|Bacteroidetes	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex	atpG	-	-	ko:K02115	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	ATP-synt
MGYG000000013_04010	483215.BACFIN_08282	0.0	960.0	COG0614@1|root,COG0614@2|Bacteria,4NGIW@976|Bacteroidetes,2G0F6@200643|Bacteroidia,4AW2S@815|Bacteroidaceae	976|Bacteroidetes	P	COG NOG27133 non supervised orthologous group	-	-	-	ko:K21572	-	-	-	-	ko00000,ko02000	8.A.46.1,8.A.46.3	-	-	SusD-like_3,SusD_RagB
MGYG000000013_04042	411476.BACOVA_01834	0.0	1049.0	COG1629@1|root,COG1629@2|Bacteria,4P0YI@976|Bacteroidetes,2FRBJ@200643|Bacteroidia,4AV6Z@815|Bacteroidaceae	976|Bacteroidetes	P	TonB-linked outer membrane protein, SusC RagA family	-	-	-	-	-	-	-	-	-	-	-	-	CarbopepD_reg_2,CarboxypepD_reg,Plug,TonB_dep_Rec
MGYG000000013_04074	411901.BACCAC_03699	1.33e-79	238.0	2BFGH@1|root,329A7@2|Bacteria,4PJJW@976|Bacteroidetes,2FS77@200643|Bacteroidia,4AQKZ@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000013_04367	411476.BACOVA_03730	0.0	1471.0	COG0489@1|root,COG3206@1|root,COG0489@2|Bacteria,COG3206@2|Bacteria,4NEXU@976|Bacteroidetes,2FM9K@200643|Bacteroidia,4AKKD@815|Bacteroidaceae	976|Bacteroidetes	DM	Chain length determinant protein	ptk_3	-	-	-	-	-	-	-	-	-	-	-	AAA_31,CbiA,GNVR,KRTAP,ParA,Wzz
MGYG000000013_04880	411476.BACOVA_05500	1.31e-66	203.0	2ADZD@1|root,313RT@2|Bacteria,4PIB0@976|Bacteroidetes,2FT40@200643|Bacteroidia,4ARND@815|Bacteroidaceae	976|Bacteroidetes	S	WYL_2, Sm-like SH3 beta-barrel fold	-	-	-	-	-	-	-	-	-	-	-	-	WYL_2
MGYG000000013_03195	763034.HMPREF9446_02167	7.04e-173	483.0	COG0767@1|root,COG0767@2|Bacteria,4NEZ8@976|Bacteroidetes,2FNVR@200643|Bacteroidia,4AKM5@815|Bacteroidaceae	976|Bacteroidetes	Q	Psort location CytoplasmicMembrane, score 10.00	mlaE	-	-	ko:K02066	ko02010,map02010	M00210,M00669,M00670	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.27	-	-	MlaE
MGYG000000013_02097	411476.BACOVA_03060	5.59e-212	585.0	COG0350@1|root,COG2207@1|root,COG0350@2|Bacteria,COG2207@2|Bacteria,4NFYC@976|Bacteroidetes,2FP18@200643|Bacteroidia,4AW7V@815|Bacteroidaceae	976|Bacteroidetes	K	Methylated-DNA-- protein -cysteine S-methyltransferase	ada	-	2.1.1.63	ko:K10778	-	-	-	-	ko00000,ko01000,ko03000,ko03400	-	-	-	2OG-FeII_Oxy_2,DNA_binding_1,HTH_18,HTH_AraC,Methyltransf_1N
MGYG000000013_00077	449673.BACSTE_00751	1.31e-254	711.0	2EKY2@1|root,33EMK@2|Bacteria,4NXJ5@976|Bacteroidetes,2FQI6@200643|Bacteroidia,4AQD9@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000013_03953	999419.HMPREF1077_03120	5.37e-228	630.0	COG1086@1|root,COG1086@2|Bacteria,4NGN2@976|Bacteroidetes,2FMXJ@200643|Bacteroidia,2300N@171551|Porphyromonadaceae	976|Bacteroidetes	GM	Polysaccharide biosynthesis protein C-terminal	fnlA	-	5.1.3.2	ko:K17716	ko00052,ko00520,ko01100,map00052,map00520,map01100	M00362	R00291	RC00289	ko00000,ko00001,ko00002,ko01000	-	-	-	Polysacc_syn_2C,Polysacc_synt_2
MGYG000000013_03536	411476.BACOVA_02702	1.57e-281	793.0	COG3401@1|root,COG3401@2|Bacteria,4NFM5@976|Bacteroidetes,2FPSM@200643|Bacteroidia,4ANKU@815|Bacteroidaceae	976|Bacteroidetes	S	candidate rhamnogalacturonan lyase, polysaccharide lyase family 11 protein K01238	-	-	4.2.2.23	ko:K18197	-	-	-	-	ko00000,ko01000	-	PL11	-	-
MGYG000000013_02753	411476.BACOVA_00405	0.0	1247.0	COG1032@1|root,COG1032@2|Bacteria,4NGYA@976|Bacteroidetes,2FKYB@200643|Bacteroidia,4AMID@815|Bacteroidaceae	976|Bacteroidetes	C	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	DUF3362,Radical_SAM,Radical_SAM_N
MGYG000000013_01649	411476.BACOVA_01429	6.42e-222	613.0	28IAJ@1|root,2Z8D5@2|Bacteria,4NJNA@976|Bacteroidetes,2FQ8K@200643|Bacteroidia,4AMP0@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000013_02400	411476.BACOVA_02171	6.53e-246	678.0	COG4225@1|root,COG4225@2|Bacteria,4NHK7@976|Bacteroidetes,2FPVZ@200643|Bacteroidia,4AP4K@815|Bacteroidaceae	976|Bacteroidetes	S	unsaturated glucuronyl hydrolase involved in regulation of bacterial surface properties, and related proteins	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_88
MGYG000000013_03650	547042.BACCOPRO_02050	1.07e-238	655.0	COG1846@1|root,COG1846@2|Bacteria,4NRCG@976|Bacteroidetes,2FRRK@200643|Bacteroidia,4ATXG@815|Bacteroidaceae	976|Bacteroidetes	K	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000013_03110	411476.BACOVA_01152	1.48e-209	579.0	COG0739@1|root,COG1388@1|root,COG0739@2|Bacteria,COG1388@2|Bacteria,4NGHH@976|Bacteroidetes,2FMHT@200643|Bacteroidia,4AK8U@815|Bacteroidaceae	976|Bacteroidetes	M	Peptidase, M23	mepM_1	-	-	-	-	-	-	-	-	-	-	-	LysM,Peptidase_M23
MGYG000000013_04457	1077285.AGDG01000033_gene4532	0.0	1753.0	COG4206@1|root,COG4206@2|Bacteria,4P258@976|Bacteroidetes,2FPR0@200643|Bacteroidia,4AKNZ@815|Bacteroidaceae	976|Bacteroidetes	H	CarboxypepD_reg-like domain	-	-	-	-	-	-	-	-	-	-	-	-	CarbopepD_reg_2,Plug,STN,TonB_dep_Rec
MGYG000000013_01339	1235803.C825_03399	4.5e-49	162.0	2CBNH@1|root,32Z7U@2|Bacteria,4NVZI@976|Bacteroidetes,2FTZW@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000013_02025	997884.HMPREF1068_02257	1.04e-174	498.0	COG3843@1|root,COG3843@2|Bacteria,4NG66@976|Bacteroidetes,2FMQE@200643|Bacteroidia,4APEW@815|Bacteroidaceae	976|Bacteroidetes	U	Relaxase/Mobilisation nuclease domain	-	-	-	-	-	-	-	-	-	-	-	-	Relaxase
MGYG000000013_04013	483215.BACFIN_08285	0.0	1281.0	2DBTD@1|root,2ZAXA@2|Bacteria,4PMZR@976|Bacteroidetes,2FMU5@200643|Bacteroidia,4AKQP@815|Bacteroidaceae	976|Bacteroidetes	S	Heparinase II III-like protein	-	-	-	-	-	-	-	-	-	-	-	-	DUF4962,Hepar_II_III
MGYG000000013_00958	1410653.JHVC01000015_gene739	1.17e-271	746.0	COG0477@1|root,COG0477@2|Bacteria,1UHRM@1239|Firmicutes,24AEF@186801|Clostridia,36UZJ@31979|Clostridiaceae	186801|Clostridia	EGP	Major facilitator superfamily	-	-	-	ko:K08217	-	-	-	-	br01600,ko00000,ko01504,ko02000	2.A.1.21.1,2.A.1.21.22	-	-	MFS_1,MFS_3
MGYG000000013_04414	226186.BT_1291	0.0	931.0	COG3842@1|root,COG3842@2|Bacteria,4NEFE@976|Bacteroidetes,2G2S9@200643|Bacteroidia,4AMA4@815|Bacteroidaceae	976|Bacteroidetes	P	Part of the ABC transporter complex PotABCD involved in spermidine putrescine import. Responsible for energy coupling to the transport system	potA	-	3.6.3.31	ko:K10112,ko:K11072,ko:K17324	ko02010,map02010	M00194,M00196,M00197,M00200,M00201,M00206,M00207,M00299,M00491,M00602,M00605,M00606,M00607	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.1,3.A.1.1.35,3.A.1.11.1	-	-	ABC_tran,TOBE_2
MGYG000000013_02425	483215.BACFIN_04772	9.58e-168	471.0	COG0846@1|root,COG0846@2|Bacteria,4NE9Q@976|Bacteroidetes,2FNXN@200643|Bacteroidia,4AKPA@815|Bacteroidaceae	976|Bacteroidetes	K	NAD-dependent lysine deacetylase and desuccinylase that specifically removes acetyl and succinyl groups on target proteins. Modulates the activities of several proteins which are inactive in their acylated form	cobB	-	-	ko:K12410	-	-	-	-	ko00000,ko01000	-	-	-	DUF72,SIR2
MGYG000000013_04195	411476.BACOVA_04022	9.89e-155	443.0	COG2869@1|root,COG2869@2|Bacteria,4NF7A@976|Bacteroidetes,2FMQM@200643|Bacteroidia,4AK7S@815|Bacteroidaceae	976|Bacteroidetes	C	NQR complex catalyzes the reduction of ubiquinone-1 to ubiquinol by two successive reactions, coupled with the transport of Na( ) ions from the cytoplasm to the periplasm. NqrA to NqrE are probably involved in the second step, the conversion of ubisemiquinone to ubiquinol	nqrC	-	1.6.5.8	ko:K00348	-	-	-	-	ko00000,ko01000	-	-	-	FMN_bind
MGYG000000013_02873	226186.BT_0409	4.36e-180	502.0	COG4221@1|root,COG4221@2|Bacteria,4NE1R@976|Bacteroidetes,2FR40@200643|Bacteroidia,4AMEY@815|Bacteroidaceae	976|Bacteroidetes	S	Belongs to the short-chain dehydrogenases reductases (SDR) family	ydfG	-	-	-	-	-	-	-	-	-	-	-	TPR_16,adh_short
MGYG000000013_04157	657309.BXY_06960	6.54e-243	667.0	COG0332@1|root,COG0332@2|Bacteria,4NEYH@976|Bacteroidetes,2FM5X@200643|Bacteroidia,4AKQ5@815|Bacteroidaceae	976|Bacteroidetes	I	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. Catalyzes the first condensation reaction which initiates fatty acid synthesis and may therefore play a role in governing the total rate of fatty acid production. Possesses both acetoacetyl-ACP synthase and acetyl transacylase activities. Its substrate specificity determines the biosynthesis of branched- chain and or straight-chain of fatty acids	fabH	GO:0003674,GO:0003824,GO:0006082,GO:0006629,GO:0006631,GO:0008150,GO:0008152,GO:0009987,GO:0016740,GO:0016746,GO:0016747,GO:0019752,GO:0032787,GO:0033818,GO:0043436,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0071704	2.3.1.180	ko:K00648	ko00061,ko01100,ko01212,map00061,map01100,map01212	M00082,M00083	R10707	RC00004,RC02729,RC02888	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	ACP_syn_III,ACP_syn_III_C
MGYG000000013_00408	411476.BACOVA_01900	0.0	1000.0	COG0719@1|root,COG0719@2|Bacteria,4NFXH@976|Bacteroidetes,2FMUZ@200643|Bacteroidia,4AM7T@815|Bacteroidaceae	976|Bacteroidetes	O	COG0719 ABC-type transport system involved in Fe-S cluster assembly permease component	sufB	-	-	ko:K09014	-	-	-	-	ko00000	-	-	-	UPF0051
MGYG000000013_00409	411476.BACOVA_01900	0.0	1000.0	COG0719@1|root,COG0719@2|Bacteria,4NFXH@976|Bacteroidetes,2FMUZ@200643|Bacteroidia,4AM7T@815|Bacteroidaceae	976|Bacteroidetes	O	COG0719 ABC-type transport system involved in Fe-S cluster assembly permease component	sufB	-	-	ko:K09014	-	-	-	-	ko00000	-	-	-	UPF0051
MGYG000000013_02803	411476.BACOVA_01687	0.0	1282.0	COG3537@1|root,COG4225@1|root,COG4733@1|root,COG3537@2|Bacteria,COG4225@2|Bacteria,COG4733@2|Bacteria,4NDYB@976|Bacteroidetes,2FMQ9@200643|Bacteroidia,4AMFS@815|Bacteroidaceae	976|Bacteroidetes	G	Glycosyl hydrolase family 92	-	-	-	-	-	-	-	-	-	-	-	-	Alginate_lyase,Glyco_hydro_88,Glyco_hydro_92
MGYG000000013_00488	272559.BF9343_2853	2.46e-209	629.0	COG4166@1|root,COG4166@2|Bacteria,4NMEF@976|Bacteroidetes,2FMVG@200643|Bacteroidia,4AM0F@815|Bacteroidaceae	976|Bacteroidetes	E	COG NOG04153 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	BACON,F5_F8_type_C,M60-like_N,Peptidase_M60,Sulfatase
MGYG000000013_03269	411901.BACCAC_00625	5.33e-117	336.0	COG1716@1|root,COG1716@2|Bacteria,4NQCI@976|Bacteroidetes,2FM2E@200643|Bacteroidia,4AMF9@815|Bacteroidaceae	976|Bacteroidetes	T	FHA domain protein	-	-	-	-	-	-	-	-	-	-	-	-	FHA
MGYG000000013_04286	411476.BACOVA_02490	0.0	2284.0	COG1629@1|root,COG4771@2|Bacteria,4P1Z5@976|Bacteroidetes,2FW4E@200643|Bacteroidia,4AWEE@815|Bacteroidaceae	976|Bacteroidetes	P	TonB-linked outer membrane protein, SusC RagA family	-	-	-	-	-	-	-	-	-	-	-	-	CarbopepD_reg_2,Plug,STN,TonB_dep_Rec
MGYG000000013_02775	1121097.JCM15093_2158	1.3e-183	533.0	COG2067@1|root,COG2067@2|Bacteria,4NFS7@976|Bacteroidetes,2FM7S@200643|Bacteroidia,4AMPG@815|Bacteroidaceae	976|Bacteroidetes	I	Psort location OuterMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	Pom,Toluene_X,UPF0164
MGYG000000013_01939	226186.BT_3085	4.65e-295	830.0	COG1501@1|root,COG1501@2|Bacteria,4NE1H@976|Bacteroidetes,2FPZV@200643|Bacteroidia,4AM51@815|Bacteroidaceae	976|Bacteroidetes	G	Domain of unknown function (DUF5110)	-	-	3.2.1.177	ko:K01811	-	-	-	-	ko00000,ko01000	-	GH31	-	DUF4968,DUF5110,Gal_mutarotas_2,Glyco_hydro_31
MGYG000000013_01033	657309.BXY_37530	1.93e-63	199.0	297DG@1|root,2ZUKZ@2|Bacteria,4P96Y@976|Bacteroidetes,2FTE5@200643|Bacteroidia,4ARH4@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
